dictSize,batchSize,appendTimeMillisec,
438, 8192, 103, 
439, 8192, 21, 
440, 8192, 376, 
441, 8192, 15, 
442, 8192, 111, 
443, 8192, 22, 
444, 8192, 200, 
445, 8192, 24, 
446, 8192, 96, 
447, 8192, 17, 
448, 8192, 2905, 
449, 8192, 22, 
450, 8192, 67, 
451, 8192, 14, 
452, 8192, 193, 
453, 8192, 21, 
454, 8192, 113, 
455, 8192, 23, 
456, 8192, 421, 
457, 8192, 29, 
458, 8192, 92, 
459, 8192, 22, 
460, 8192, 205, 
461, 8192, 24, 
462, 8192, 92, 
463, 8192, 28, 
464, 8192, 793, 
465, 8192, 22, 
466, 8192, 104, 
467, 8192, 22, 
468, 8192, 209, 
469, 8192, 35, 
470, 8192, 114, 
471, 8192, 25, 
472, 8192, 408, 
473, 8192, 15, 
474, 8192, 90, 
475, 8192, 20, 
476, 8192, 209, 
477, 8192, 23, 
478, 8192, 97, 
479, 8192, 21, 
480, 8192, 1554, 
481, 8192, 18, 
482, 8192, 66, 
483, 8192, 14, 
484, 8192, 203, 
485, 8192, 14, 
486, 8192, 86, 
487, 8192, 24, 
488, 8192, 435, 
489, 8192, 29, 
490, 8192, 130, 
491, 8192, 30, 
492, 8192, 259, 
493, 8192, 28, 
494, 8192, 110, 
495, 8192, 21, 
496, 8192, 795, 
497, 8192, 28, 
498, 8192, 100, 
499, 8192, 23, 
500, 8192, 229, 
501, 8192, 31, 
502, 8192, 102, 
503, 8192, 29, 
504, 8192, 453, 
505, 8192, 15, 
506, 8192, 70, 
507, 8192, 14, 
508, 8192, 183, 
509, 8192, 23, 
510, 8192, 85, 
511, 8192, 20, 
512, 8192, 22228, 
513, 8192, 44, 
514, 8192, 125, 
515, 8192, 25, 
516, 8192, 210, 
517, 8192, 30, 
518, 8192, 102, 
519, 8192, 14, 
520, 8192, 401, 
521, 8192, 28, 
522, 8192, 94, 
523, 8192, 16, 
524, 8192, 198, 
525, 8192, 23, 
526, 8192, 79, 
527, 8192, 15, 
528, 8192, 803, 
529, 8192, 24, 
530, 8192, 100, 
531, 8192, 21, 
532, 8192, 220, 
533, 8192, 21, 
534, 8192, 82, 
535, 8192, 21, 
536, 8192, 417, 
537, 8192, 30, 
538, 8192, 142, 
539, 8192, 29, 
540, 8192, 233, 
541, 8192, 21, 
542, 8192, 97, 
543, 8192, 22, 
544, 8192, 1530, 
545, 8192, 34, 
546, 8192, 109, 
547, 8192, 14, 
548, 8192, 193, 
549, 8192, 25, 
550, 8192, 99, 
551, 8192, 27, 
552, 8192, 422, 
553, 8192, 15, 
554, 8192, 69, 
555, 8192, 22, 
556, 8192, 211, 
557, 8192, 14, 
558, 8192, 70, 
559, 8192, 17, 
560, 8192, 858, 
561, 8192, 30, 
562, 8192, 107, 
563, 8192, 24, 
564, 8192, 221, 
565, 8192, 25, 
566, 8192, 83, 
567, 8192, 20, 
568, 8192, 456, 
569, 8192, 26, 
570, 8192, 98, 
571, 8192, 24, 
572, 8192, 224, 
573, 8192, 24, 
574, 8192, 92, 
575, 8192, 21, 
576, 8192, 2950, 
577, 8192, 27, 
578, 8192, 94, 
579, 8192, 20, 
580, 8192, 227, 
581, 8192, 30, 
582, 8192, 86, 
583, 8192, 14, 
584, 8192, 368, 
585, 8192, 24, 
586, 8192, 101, 
587, 8192, 14, 
588, 8192, 190, 
589, 8192, 23, 
590, 8192, 78, 
591, 8192, 14, 
592, 8192, 757, 
593, 8192, 15, 
594, 8192, 69, 
595, 8192, 14, 
596, 8192, 224, 
597, 8192, 27, 
598, 8192, 93, 
599, 8192, 22, 
600, 8192, 410, 
601, 8192, 19, 
602, 8192, 87, 
603, 8192, 17, 
604, 8192, 219, 
605, 8192, 21, 
606, 8192, 79, 
607, 8192, 16, 
608, 8192, 1502, 
609, 8192, 14, 
610, 8192, 68, 
611, 8192, 13, 
612, 8192, 189, 
613, 8192, 24, 
614, 8192, 96, 
615, 8192, 22, 
616, 8192, 482, 
617, 8192, 30, 
618, 8192, 104, 
619, 8192, 23, 
620, 8192, 191, 
621, 8192, 30, 
622, 8192, 96, 
623, 8192, 20, 
624, 8192, 763, 
625, 8192, 14, 
626, 8192, 71, 
627, 8192, 14, 
628, 8192, 157, 
629, 8192, 14, 
630, 8192, 67, 
631, 8192, 14, 
632, 8192, 411, 
633, 8192, 14, 
634, 8192, 64, 
635, 8192, 14, 
636, 8192, 182, 
637, 8192, 14, 
638, 8192, 67, 
639, 8192, 14, 
640, 8192, 5754, 
641, 8192, 38, 
642, 8192, 117, 
643, 8192, 25, 
644, 8192, 220, 
645, 8192, 33, 
646, 8192, 120, 
647, 8192, 27, 
648, 8192, 432, 
649, 8192, 15, 
650, 8192, 83, 
651, 8192, 23, 
652, 8192, 198, 
653, 8192, 25, 
654, 8192, 100, 
655, 8192, 27, 
656, 8192, 793, 
657, 8192, 27, 
658, 8192, 88, 
659, 8192, 21, 
660, 8192, 208, 
661, 8192, 26, 
662, 8192, 98, 
663, 8192, 23, 
664, 8192, 440, 
665, 8192, 15, 
666, 8192, 78, 
667, 8192, 14, 
668, 8192, 177, 
669, 8192, 25, 
670, 8192, 107, 
671, 8192, 14, 
672, 8192, 1588, 
673, 8192, 27, 
674, 8192, 100, 
675, 8192, 26, 
676, 8192, 223, 
677, 8192, 14, 
678, 8192, 69, 
679, 8192, 24, 
680, 8192, 430, 
681, 8192, 30, 
682, 8192, 119, 
683, 8192, 20, 
684, 8192, 202, 
685, 8192, 22, 
686, 8192, 81, 
687, 8192, 23, 
688, 8192, 802, 
689, 8192, 24, 
690, 8192, 102, 
691, 8192, 21, 
692, 8192, 242, 
693, 8192, 29, 
694, 8192, 111, 
695, 8192, 23, 
696, 8192, 444, 
697, 8192, 25, 
698, 8192, 129, 
699, 8192, 20, 
700, 8192, 212, 
701, 8192, 21, 
702, 8192, 87, 
703, 8192, 22, 
704, 8192, 2927, 
705, 8192, 32, 
706, 8192, 73, 
707, 8192, 13, 
708, 8192, 183, 
709, 8192, 14, 
710, 8192, 83, 
711, 8192, 17, 
712, 8192, 381, 
713, 8192, 15, 
714, 8192, 64, 
715, 8192, 14, 
716, 8192, 194, 
717, 8192, 27, 
718, 8192, 92, 
719, 8192, 20, 
720, 8192, 767, 
721, 8192, 15, 
722, 8192, 93, 
723, 8192, 24, 
724, 8192, 208, 
725, 8192, 14, 
726, 8192, 66, 
727, 8192, 14, 
728, 8192, 368, 
729, 8192, 15, 
730, 8192, 74, 
731, 8192, 14, 
732, 8192, 185, 
733, 8192, 33, 
734, 8192, 83, 
735, 8192, 14, 
736, 8192, 1465, 
737, 8192, 22, 
738, 8192, 89, 
739, 8192, 15, 
740, 8192, 186, 
741, 8192, 27, 
742, 8192, 72, 
743, 8192, 14, 
744, 8192, 391, 
745, 8192, 15, 
746, 8192, 79, 
747, 8192, 26, 
748, 8192, 221, 
749, 8192, 25, 
750, 8192, 86, 
751, 8192, 13, 
752, 8192, 811, 
753, 8192, 28, 
754, 8192, 94, 
755, 8192, 14, 
756, 8192, 195, 
757, 8192, 24, 
758, 8192, 108, 
759, 8192, 22, 
760, 8192, 400, 
761, 8192, 14, 
762, 8192, 70, 
763, 8192, 14, 
764, 8192, 187, 
765, 8192, 15, 
766, 8192, 73, 
767, 8192, 14, 
768, 8192, 11112, 
769, 8192, 18, 
770, 8192, 83, 
771, 8192, 21, 
772, 8192, 236, 
773, 8192, 25, 
774, 8192, 126, 
775, 8192, 32, 
776, 8192, 443, 
777, 8192, 15, 
778, 8192, 69, 
779, 8192, 25, 
780, 8192, 212, 
781, 8192, 26, 
782, 8192, 88, 
783, 8192, 14, 
784, 8192, 765, 
785, 8192, 27, 
786, 8192, 101, 
787, 8192, 15, 
788, 8192, 179, 
789, 8192, 14, 
790, 8192, 67, 
791, 8192, 13, 
792, 8192, 424, 
793, 8192, 36, 
794, 8192, 110, 
795, 8192, 21, 
796, 8192, 202, 
797, 8192, 21, 
798, 8192, 83, 
799, 8192, 13, 
800, 8192, 1466, 
801, 8192, 27, 
802, 8192, 112, 
803, 8192, 20, 
804, 8192, 198, 
805, 8192, 14, 
806, 8192, 68, 
807, 8192, 14, 
808, 8192, 403, 
809, 8192, 17, 
810, 8192, 86, 
811, 8192, 19, 
812, 8192, 227, 
813, 8192, 18, 
814, 8192, 85, 
815, 8192, 20, 
816, 8192, 823, 
817, 8192, 24, 
818, 8192, 90, 
819, 8192, 15, 
820, 8192, 198, 
821, 8192, 14, 
822, 8192, 63, 
823, 8192, 14, 
824, 8192, 437, 
825, 8192, 28, 
826, 8192, 92, 
827, 8192, 22, 
828, 8192, 200, 
829, 8192, 24, 
830, 8192, 93, 
831, 8192, 21, 
832, 8192, 2824, 
833, 8192, 25, 
834, 8192, 82, 
835, 8192, 14, 
836, 8192, 188, 
837, 8192, 22, 
838, 8192, 92, 
839, 8192, 20, 
840, 8192, 433, 
841, 8192, 15, 
842, 8192, 69, 
843, 8192, 14, 
844, 8192, 184, 
845, 8192, 22, 
846, 8192, 91, 
847, 8192, 21, 
848, 8192, 792, 
849, 8192, 22, 
850, 8192, 93, 
851, 8192, 15, 
852, 8192, 179, 
853, 8192, 14, 
854, 8192, 62, 
855, 8192, 14, 
856, 8192, 379, 
857, 8192, 24, 
858, 8192, 100, 
859, 8192, 22, 
860, 8192, 295, 
861, 8192, 29, 
862, 8192, 80, 
863, 8192, 14, 
864, 8192, 1469, 
865, 8192, 27, 
866, 8192, 86, 
867, 8192, 14, 
868, 8192, 176, 
869, 8192, 14, 
870, 8192, 67, 
871, 8192, 14, 
872, 8192, 391, 
873, 8192, 15, 
874, 8192, 79, 
875, 8192, 24, 
876, 8192, 208, 
877, 8192, 14, 
878, 8192, 63, 
879, 8192, 14, 
880, 8192, 772, 
881, 8192, 29, 
882, 8192, 125, 
883, 8192, 23, 
884, 8192, 242, 
885, 8192, 20, 
886, 8192, 73, 
887, 8192, 14, 
888, 8192, 382, 
889, 8192, 31, 
890, 8192, 98, 
891, 8192, 23, 
892, 8192, 222, 
893, 8192, 27, 
894, 8192, 93, 
895, 8192, 20, 
896, 8192, 5782, 
897, 8192, 26, 
898, 8192, 107, 
899, 8192, 37, 
900, 8192, 270, 
901, 8192, 25, 
902, 8192, 92, 
903, 8192, 13, 
904, 8192, 373, 
905, 8192, 24, 
906, 8192, 84, 
907, 8192, 20, 
908, 8192, 213, 
909, 8192, 30, 
910, 8192, 116, 
911, 8192, 14, 
912, 8192, 795, 
913, 8192, 21, 
914, 8192, 83, 
915, 8192, 14, 
916, 8192, 218, 
917, 8192, 31, 
918, 8192, 105, 
919, 8192, 26, 
920, 8192, 515, 
921, 8192, 39, 
922, 8192, 113, 
923, 8192, 25, 
924, 8192, 224, 
925, 8192, 14, 
926, 8192, 69, 
927, 8192, 14, 
928, 8192, 1480, 
929, 8192, 27, 
930, 8192, 89, 
931, 8192, 22, 
932, 8192, 221, 
933, 8192, 28, 
934, 8192, 78, 
935, 8192, 14, 
936, 8192, 394, 
937, 8192, 26, 
938, 8192, 92, 
939, 8192, 20, 
940, 8192, 219, 
941, 8192, 27, 
942, 8192, 94, 
943, 8192, 23, 
944, 8192, 834, 
945, 8192, 15, 
946, 8192, 80, 
947, 8192, 22, 
948, 8192, 208, 
949, 8192, 19, 
950, 8192, 75, 
951, 8192, 13, 
952, 8192, 393, 
953, 8192, 17, 
954, 8192, 73, 
955, 8192, 14, 
956, 8192, 208, 
957, 8192, 22, 
958, 8192, 92, 
959, 8192, 21, 
960, 8192, 2888, 
961, 8192, 22, 
962, 8192, 88, 
963, 8192, 15, 
964, 8192, 206, 
965, 8192, 18, 
966, 8192, 86, 
967, 8192, 20, 
968, 8192, 420, 
969, 8192, 20, 
970, 8192, 108, 
971, 8192, 17, 
972, 8192, 177, 
973, 8192, 20, 
974, 8192, 82, 
975, 8192, 14, 
976, 8192, 738, 
977, 8192, 27, 
978, 8192, 84, 
979, 8192, 14, 
980, 8192, 192, 
981, 8192, 22, 
982, 8192, 89, 
983, 8192, 22, 
984, 8192, 428, 
985, 8192, 25, 
986, 8192, 83, 
987, 8192, 14, 
988, 8192, 212, 
989, 8192, 28, 
990, 8192, 104, 
991, 8192, 22, 
992, 8192, 1503, 
993, 8192, 22, 
994, 8192, 85, 
995, 8192, 14, 
996, 8192, 190, 
997, 8192, 14, 
998, 8192, 79, 
999, 8192, 17, 
1000, 8192, 392, 
1001, 8192, 31, 
1002, 8192, 104, 
1003, 8192, 24, 
1004, 8192, 237, 
1005, 8192, 18, 
1006, 8192, 91, 
1007, 8192, 22, 
1008, 8192, 846, 
1009, 8192, 15, 
1010, 8192, 78, 
1011, 8192, 14, 
1012, 8192, 184, 
1013, 8192, 14, 
1014, 8192, 83, 
1015, 8192, 13, 
1016, 8192, 379, 
1017, 8192, 22, 
1018, 8192, 106, 
1019, 8192, 26, 
1020, 8192, 226, 
1021, 8192, 21, 
1022, 8192, 85, 
1023, 8192, 13, 
1024, 8192, 43126, 
1025, 8192, 27, 
1026, 8192, 102, 
1027, 8192, 24, 
1028, 8192, 210, 
1029, 8192, 25, 
1030, 8192, 100, 
1031, 8192, 26, 
1032, 8192, 408, 
1033, 8192, 15, 
1034, 8192, 110, 
1035, 8192, 21, 
1036, 8192, 223, 
1037, 8192, 26, 
1038, 8192, 147, 
1039, 8192, 23, 
1040, 8192, 845, 
1041, 8192, 29, 
1042, 8192, 100, 
1043, 8192, 23, 
1044, 8192, 196, 
1045, 8192, 14, 
1046, 8192, 67, 
1047, 8192, 14, 
1048, 8192, 415, 
1049, 8192, 20, 
1050, 8192, 85, 
1051, 8192, 21, 
1052, 8192, 189, 
1053, 8192, 22, 
1054, 8192, 75, 
1055, 8192, 15, 
1056, 8192, 1554, 
1057, 8192, 15, 
1058, 8192, 65, 
1059, 8192, 14, 
1060, 8192, 192, 
1061, 8192, 14, 
1062, 8192, 68, 
1063, 8192, 14, 
1064, 8192, 406, 
1065, 8192, 23, 
1066, 8192, 80, 
1067, 8192, 14, 
1068, 8192, 181, 
1069, 8192, 14, 
1070, 8192, 74, 
1071, 8192, 14, 
1072, 8192, 777, 
1073, 8192, 24, 
1074, 8192, 90, 
1075, 8192, 15, 
1076, 8192, 192, 
1077, 8192, 14, 
1078, 8192, 76, 
1079, 8192, 27, 
1080, 8192, 406, 
1081, 8192, 22, 
1082, 8192, 87, 
1083, 8192, 14, 
1084, 8192, 192, 
1085, 8192, 15, 
1086, 8192, 63, 
1087, 8192, 14, 
1088, 8192, 2874, 
1089, 8192, 21, 
1090, 8192, 75, 
1091, 8192, 14, 
1092, 8192, 188, 
1093, 8192, 24, 
1094, 8192, 110, 
1095, 8192, 20, 
1096, 8192, 445, 
1097, 8192, 22, 
1098, 8192, 91, 
1099, 8192, 14, 
1100, 8192, 184, 
1101, 8192, 14, 
1102, 8192, 75, 
1103, 8192, 28, 
1104, 8192, 838, 
1105, 8192, 18, 
1106, 8192, 69, 
1107, 8192, 15, 
1108, 8192, 187, 
1109, 8192, 17, 
1110, 8192, 73, 
1111, 8192, 17, 
1112, 8192, 401, 
1113, 8192, 15, 
1114, 8192, 66, 
1115, 8192, 14, 
1116, 8192, 214, 
1117, 8192, 21, 
1118, 8192, 97, 
1119, 8192, 26, 
1120, 8192, 1531, 
1121, 8192, 23, 
1122, 8192, 113, 
1123, 8192, 26, 
1124, 8192, 204, 
1125, 8192, 22, 
1126, 8192, 81, 
1127, 8192, 15, 
1128, 8192, 442, 
1129, 8192, 20, 
1130, 8192, 99, 
1131, 8192, 17, 
1132, 8192, 189, 
1133, 8192, 25, 
1134, 8192, 92, 
1135, 8192, 18, 
1136, 8192, 821, 
1137, 8192, 28, 
1138, 8192, 102, 
1139, 8192, 21, 
1140, 8192, 207, 
1141, 8192, 20, 
1142, 8192, 97, 
1143, 8192, 16, 
1144, 8192, 411, 
1145, 8192, 32, 
1146, 8192, 129, 
1147, 8192, 32, 
1148, 8192, 203, 
1149, 8192, 14, 
1150, 8192, 64, 
1151, 8192, 16, 
1152, 8192, 5652, 
1153, 8192, 22, 
1154, 8192, 93, 
1155, 8192, 19, 
1156, 8192, 208, 
1157, 8192, 26, 
1158, 8192, 100, 
1159, 8192, 20, 
1160, 8192, 411, 
1161, 8192, 32, 
1162, 8192, 83, 
1163, 8192, 23, 
1164, 8192, 220, 
1165, 8192, 21, 
1166, 8192, 91, 
1167, 8192, 27, 
1168, 8192, 786, 
1169, 8192, 21, 
1170, 8192, 89, 
1171, 8192, 19, 
1172, 8192, 185, 
1173, 8192, 20, 
1174, 8192, 91, 
1175, 8192, 23, 
1176, 8192, 406, 
1177, 8192, 15, 
1178, 8192, 89, 
1179, 8192, 21, 
1180, 8192, 196, 
1181, 8192, 22, 
1182, 8192, 83, 
1183, 8192, 14, 
1184, 8192, 1463, 
1185, 8192, 14, 
1186, 8192, 68, 
1187, 8192, 14, 
1188, 8192, 184, 
1189, 8192, 14, 
1190, 8192, 82, 
1191, 8192, 13, 
1192, 8192, 362, 
1193, 8192, 15, 
1194, 8192, 70, 
1195, 8192, 14, 
1196, 8192, 168, 
1197, 8192, 21, 
1198, 8192, 73, 
1199, 8192, 14, 
1200, 8192, 764, 
1201, 8192, 29, 
1202, 8192, 102, 
1203, 8192, 17, 
1204, 8192, 184, 
1205, 8192, 21, 
1206, 8192, 102, 
1207, 8192, 25, 
1208, 8192, 388, 
1209, 8192, 19, 
1210, 8192, 76, 
1211, 8192, 21, 
1212, 8192, 182, 
1213, 8192, 14, 
1214, 8192, 68, 
1215, 8192, 14, 
1216, 8192, 2841, 
1217, 8192, 16, 
1218, 8192, 94, 
1219, 8192, 27, 
1220, 8192, 227, 
1221, 8192, 20, 
1222, 8192, 79, 
1223, 8192, 13, 
1224, 8192, 371, 
1225, 8192, 15, 
1226, 8192, 69, 
1227, 8192, 14, 
1228, 8192, 191, 
1229, 8192, 22, 
1230, 8192, 84, 
1231, 8192, 25, 
1232, 8192, 855, 
1233, 8192, 19, 
1234, 8192, 79, 
1235, 8192, 14, 
1236, 8192, 187, 
1237, 8192, 14, 
1238, 8192, 68, 
1239, 8192, 14, 
1240, 8192, 371, 
1241, 8192, 23, 
1242, 8192, 88, 
1243, 8192, 23, 
