dictSize,batchSize,appendTimeMillisec,
157, 512, 14, 
158, 512, 102, 
159, 512, 21, 
160, 512, 1540, 
161, 512, 22, 
162, 512, 68, 
163, 512, 14, 
164, 512, 180, 
165, 512, 14, 
166, 512, 63, 
167, 512, 14, 
168, 512, 407, 
169, 512, 15, 
170, 512, 65, 
171, 512, 14, 
172, 512, 184, 
173, 512, 14, 
174, 512, 62, 
175, 512, 13, 
176, 512, 760, 
177, 512, 28, 
178, 512, 126, 
179, 512, 14, 
180, 512, 207, 
181, 512, 26, 
182, 512, 104, 
183, 512, 16, 
184, 512, 390, 
185, 512, 28, 
186, 512, 83, 
187, 512, 21, 
188, 512, 223, 
189, 512, 23, 
190, 512, 98, 
191, 512, 14, 
192, 512, 2941, 
193, 512, 25, 
194, 512, 95, 
195, 512, 21, 
196, 512, 224, 
197, 512, 25, 
198, 512, 98, 
199, 512, 22, 
200, 512, 434, 
201, 512, 15, 
202, 512, 90, 
203, 512, 25, 
204, 512, 230, 
205, 512, 20, 
206, 512, 76, 
207, 512, 13, 
208, 512, 796, 
209, 512, 27, 
210, 512, 80, 
211, 512, 15, 
212, 512, 195, 
213, 512, 14, 
214, 512, 64, 
215, 512, 22, 
216, 512, 413, 
217, 512, 26, 
218, 512, 66, 
219, 512, 14, 
220, 512, 197, 
221, 512, 15, 
222, 512, 93, 
223, 512, 21, 
224, 512, 1532, 
225, 512, 27, 
226, 512, 81, 
227, 512, 14, 
228, 512, 218, 
229, 512, 30, 
230, 512, 103, 
231, 512, 21, 
232, 512, 411, 
233, 512, 23, 
234, 512, 81, 
235, 512, 14, 
236, 512, 186, 
237, 512, 15, 
238, 512, 72, 
239, 512, 14, 
240, 512, 812, 
241, 512, 34, 
242, 512, 87, 
243, 512, 23, 
244, 512, 222, 
245, 512, 26, 
246, 512, 96, 
247, 512, 21, 
248, 512, 398, 
249, 512, 23, 
250, 512, 104, 
251, 512, 24, 
252, 512, 202, 
253, 512, 25, 
254, 512, 91, 
255, 512, 22, 
256, 512, 11468, 
257, 512, 22, 
258, 512, 95, 
259, 512, 22, 
260, 512, 248, 
261, 512, 36, 
262, 512, 117, 
263, 512, 27, 
264, 512, 414, 
265, 512, 29, 
266, 512, 120, 
267, 512, 21, 
268, 512, 205, 
269, 512, 14, 
270, 512, 67, 
271, 512, 14, 
272, 512, 778, 
273, 512, 16, 
274, 512, 64, 
275, 512, 14, 
276, 512, 166, 
277, 512, 14, 
278, 512, 71, 
279, 512, 14, 
280, 512, 382, 
281, 512, 20, 
282, 512, 71, 
283, 512, 14, 
284, 512, 219, 
285, 512, 30, 
286, 512, 108, 
287, 512, 21, 
288, 512, 1585, 
289, 512, 30, 
290, 512, 118, 
291, 512, 27, 
292, 512, 224, 
293, 512, 25, 
294, 512, 109, 
295, 512, 23, 
296, 512, 421, 
297, 512, 15, 
298, 512, 73, 
299, 512, 14, 
300, 512, 196, 
301, 512, 27, 
302, 512, 83, 
303, 512, 20, 
304, 512, 783, 
305, 512, 25, 
306, 512, 103, 
307, 512, 21, 
308, 512, 191, 
309, 512, 18, 
310, 512, 67, 
311, 512, 14, 
312, 512, 388, 
313, 512, 14, 
314, 512, 67, 
315, 512, 14, 
316, 512, 165, 
317, 512, 14, 
318, 512, 63, 
319, 512, 14, 
320, 512, 2981, 
321, 512, 35, 
322, 512, 115, 
323, 512, 22, 
324, 512, 238, 
325, 512, 32, 
326, 512, 115, 
327, 512, 23, 
328, 512, 458, 
329, 512, 42, 
330, 512, 114, 
331, 512, 23, 
332, 512, 230, 
333, 512, 14, 
334, 512, 78, 
335, 512, 20, 
336, 512, 761, 
337, 512, 25, 
338, 512, 83, 
339, 512, 21, 
340, 512, 184, 
341, 512, 14, 
342, 512, 76, 
343, 512, 33, 
344, 512, 444, 
345, 512, 31, 
346, 512, 88, 
347, 512, 27, 
348, 512, 213, 
349, 512, 22, 
350, 512, 95, 
351, 512, 13, 
352, 512, 1556, 
353, 512, 29, 
354, 512, 80, 
355, 512, 14, 
356, 512, 181, 
357, 512, 27, 
358, 512, 94, 
359, 512, 18, 
360, 512, 397, 
361, 512, 15, 
362, 512, 70, 
363, 512, 14, 
364, 512, 202, 
365, 512, 14, 
366, 512, 62, 
367, 512, 14, 
368, 512, 786, 
369, 512, 28, 
370, 512, 72, 
371, 512, 14, 
372, 512, 213, 
373, 512, 14, 
374, 512, 83, 
375, 512, 19, 
376, 512, 407, 
377, 512, 24, 
378, 512, 97, 
379, 512, 26, 
380, 512, 209, 
381, 512, 15, 
382, 512, 69, 
383, 512, 14, 
384, 512, 5875, 
385, 512, 22, 
386, 512, 84, 
387, 512, 14, 
388, 512, 208, 
389, 512, 29, 
390, 512, 111, 
391, 512, 20, 
392, 512, 401, 
393, 512, 15, 
394, 512, 65, 
395, 512, 14, 
396, 512, 184, 
397, 512, 22, 
398, 512, 88, 
399, 512, 14, 
400, 512, 789, 
401, 512, 25, 
402, 512, 84, 
403, 512, 14, 
404, 512, 210, 
405, 512, 20, 
406, 512, 95, 
407, 512, 23, 
408, 512, 420, 
409, 512, 15, 
410, 512, 95, 
411, 512, 25, 
412, 512, 221, 
413, 512, 20, 
414, 512, 71, 
415, 512, 14, 
416, 512, 1513, 
417, 512, 23, 
418, 512, 92, 
419, 512, 24, 
420, 512, 199, 
421, 512, 14, 
422, 512, 83, 
423, 512, 17, 
424, 512, 422, 
425, 512, 16, 
426, 512, 77, 
427, 512, 20, 
428, 512, 187, 
429, 512, 14, 
430, 512, 84, 
431, 512, 16, 
432, 512, 826, 
433, 512, 15, 
434, 512, 69, 
435, 512, 22, 
436, 512, 188, 
437, 512, 14, 
438, 512, 68, 
439, 512, 14, 
440, 512, 387, 
441, 512, 15, 
442, 512, 69, 
443, 512, 14, 
444, 512, 195, 
445, 512, 14, 
446, 512, 62, 
447, 512, 14, 
448, 512, 3092, 
449, 512, 33, 
450, 512, 105, 
451, 512, 15, 
452, 512, 220, 
453, 512, 29, 
454, 512, 124, 
455, 512, 20, 
456, 512, 423, 
457, 512, 29, 
458, 512, 87, 
459, 512, 23, 
460, 512, 235, 
461, 512, 33, 
462, 512, 105, 
463, 512, 27, 
464, 512, 850, 
465, 512, 34, 
466, 512, 142, 
467, 512, 39, 
468, 512, 256, 
469, 512, 33, 
470, 512, 100, 
471, 512, 23, 
472, 512, 405, 
473, 512, 22, 
474, 512, 107, 
475, 512, 26, 
476, 512, 232, 
477, 512, 17, 
478, 512, 80, 
479, 512, 14, 
480, 512, 1511, 
481, 512, 27, 
482, 512, 87, 
483, 512, 17, 
484, 512, 196, 
485, 512, 21, 
486, 512, 73, 
487, 512, 21, 
488, 512, 442, 
489, 512, 27, 
490, 512, 124, 
491, 512, 14, 
492, 512, 183, 
493, 512, 14, 
494, 512, 86, 
495, 512, 13, 
496, 512, 756, 
497, 512, 14, 
498, 512, 69, 
499, 512, 14, 
500, 512, 187, 
501, 512, 15, 
502, 512, 69, 
503, 512, 14, 
504, 512, 408, 
505, 512, 22, 
506, 512, 89, 
507, 512, 13, 
508, 512, 188, 
509, 512, 21, 
510, 512, 86, 
511, 512, 16, 
512, 512, 330266, 
513, 512, 14, 
514, 512, 72, 
515, 512, 15, 
516, 512, 196, 
517, 512, 25, 
518, 512, 98, 
519, 512, 15, 
520, 512, 425, 
521, 512, 23, 
522, 512, 80, 
523, 512, 14, 
524, 512, 192, 
525, 512, 14, 
526, 512, 69, 
527, 512, 17, 
528, 512, 821, 
529, 512, 30, 
530, 512, 122, 
531, 512, 27, 
532, 512, 234, 
533, 512, 31, 
534, 512, 94, 
535, 512, 23, 
536, 512, 446, 
537, 512, 26, 
538, 512, 86, 
539, 512, 13, 
540, 512, 202, 
541, 512, 20, 
542, 512, 95, 
543, 512, 22, 
544, 512, 1584, 
545, 512, 25, 
546, 512, 125, 
547, 512, 15, 
548, 512, 191, 
549, 512, 16, 
550, 512, 77, 
551, 512, 14, 
552, 512, 392, 
553, 512, 22, 
554, 512, 74, 
555, 512, 14, 
556, 512, 206, 
557, 512, 14, 
558, 512, 66, 
559, 512, 14, 
560, 512, 796, 
561, 512, 21, 
562, 512, 87, 
563, 512, 14, 
564, 512, 180, 
565, 512, 14, 
566, 512, 67, 
567, 512, 15, 
568, 512, 416, 
569, 512, 29, 
570, 512, 95, 
571, 512, 17, 
572, 512, 193, 
573, 512, 14, 
574, 512, 69, 
575, 512, 14, 
576, 512, 2955, 
577, 512, 22, 
578, 512, 81, 
579, 512, 14, 
580, 512, 185, 
581, 512, 27, 
582, 512, 101, 
583, 512, 22, 
584, 512, 406, 
585, 512, 25, 
586, 512, 95, 
587, 512, 22, 
588, 512, 226, 
589, 512, 22, 
590, 512, 67, 
591, 512, 14, 
592, 512, 836, 
593, 512, 38, 
594, 512, 95, 
595, 512, 15, 
596, 512, 187, 
597, 512, 14, 
598, 512, 68, 
599, 512, 14, 
600, 512, 391, 
601, 512, 17, 
602, 512, 116, 
603, 512, 14, 
604, 512, 182, 
605, 512, 14, 
606, 512, 63, 
607, 512, 14, 
608, 512, 1455, 
609, 512, 27, 
610, 512, 95, 
611, 512, 27, 
612, 512, 214, 
613, 512, 14, 
614, 512, 75, 
615, 512, 22, 
616, 512, 437, 
617, 512, 25, 
618, 512, 104, 
619, 512, 21, 
620, 512, 213, 
621, 512, 17, 
622, 512, 76, 
623, 512, 14, 
624, 512, 788, 
625, 512, 15, 
626, 512, 88, 
627, 512, 17, 
628, 512, 186, 
629, 512, 28, 
630, 512, 78, 
631, 512, 24, 
632, 512, 431, 
633, 512, 16, 
634, 512, 65, 
635, 512, 14, 
636, 512, 193, 
637, 512, 14, 
638, 512, 68, 
639, 512, 14, 
640, 512, 5682, 
641, 512, 21, 
642, 512, 81, 
643, 512, 13, 
644, 512, 208, 
645, 512, 26, 
646, 512, 68, 
647, 512, 14, 
648, 512, 404, 
649, 512, 28, 
650, 512, 89, 
651, 512, 14, 
652, 512, 198, 
653, 512, 27, 
654, 512, 78, 
655, 512, 15, 
656, 512, 724, 
657, 512, 18, 
658, 512, 79, 
659, 512, 27, 
660, 512, 212, 
661, 512, 25, 
662, 512, 70, 
663, 512, 13, 
664, 512, 393, 
665, 512, 15, 
666, 512, 78, 
667, 512, 14, 
668, 512, 186, 
669, 512, 21, 
670, 512, 112, 
671, 512, 26, 
672, 512, 1650, 
673, 512, 21, 
674, 512, 94, 
675, 512, 14, 
676, 512, 185, 
677, 512, 23, 
678, 512, 89, 
679, 512, 15, 
680, 512, 457, 
681, 512, 30, 
682, 512, 86, 
683, 512, 15, 
684, 512, 196, 
685, 512, 23, 
686, 512, 77, 
687, 512, 14, 
688, 512, 776, 
689, 512, 17, 
690, 512, 89, 
691, 512, 14, 
692, 512, 177, 
693, 512, 14, 
694, 512, 64, 
695, 512, 14, 
696, 512, 385, 
697, 512, 26, 
698, 512, 107, 
699, 512, 14, 
700, 512, 193, 
701, 512, 20, 
702, 512, 65, 
703, 512, 14, 
704, 512, 2773, 
705, 512, 22, 
706, 512, 77, 
707, 512, 14, 
708, 512, 166, 
709, 512, 23, 
710, 512, 99, 
711, 512, 22, 
712, 512, 407, 
713, 512, 14, 
714, 512, 69, 
715, 512, 24, 
716, 512, 208, 
717, 512, 22, 
718, 512, 86, 
719, 512, 21, 
720, 512, 869, 
721, 512, 24, 
722, 512, 94, 
723, 512, 14, 
724, 512, 184, 
725, 512, 14, 
726, 512, 67, 
727, 512, 14, 
728, 512, 413, 
729, 512, 25, 
730, 512, 101, 
731, 512, 22, 
732, 512, 221, 
733, 512, 20, 
734, 512, 76, 
735, 512, 14, 
736, 512, 1568, 
737, 512, 26, 
738, 512, 90, 
739, 512, 20, 
740, 512, 203, 
741, 512, 25, 
742, 512, 98, 
743, 512, 34, 
744, 512, 451, 
745, 512, 23, 
746, 512, 95, 
747, 512, 25, 
748, 512, 216, 
749, 512, 20, 
750, 512, 84, 
751, 512, 14, 
752, 512, 770, 
753, 512, 23, 
754, 512, 100, 
755, 512, 25, 
756, 512, 227, 
757, 512, 25, 
758, 512, 96, 
759, 512, 20, 
760, 512, 420, 
761, 512, 25, 
762, 512, 123, 
763, 512, 29, 
764, 512, 222, 
765, 512, 20, 
766, 512, 82, 
767, 512, 20, 
768, 512, 11315, 
769, 512, 33, 
770, 512, 103, 
771, 512, 20, 
772, 512, 219, 
773, 512, 26, 
774, 512, 93, 
775, 512, 21, 
776, 512, 397, 
777, 512, 20, 
778, 512, 86, 
779, 512, 15, 
780, 512, 194, 
781, 512, 20, 
782, 512, 88, 
783, 512, 14, 
784, 512, 792, 
785, 512, 18, 
786, 512, 87, 
787, 512, 23, 
788, 512, 231, 
789, 512, 25, 
790, 512, 97, 
791, 512, 23, 
792, 512, 392, 
793, 512, 30, 
794, 512, 95, 
795, 512, 24, 
796, 512, 215, 
797, 512, 24, 
798, 512, 92, 
799, 512, 30, 
800, 512, 1641, 
801, 512, 27, 
802, 512, 80, 
803, 512, 15, 
804, 512, 190, 
805, 512, 24, 
806, 512, 99, 
807, 512, 19, 
808, 512, 425, 
809, 512, 15, 
810, 512, 66, 
811, 512, 14, 
812, 512, 171, 
813, 512, 14, 
814, 512, 75, 
815, 512, 14, 
816, 512, 758, 
817, 512, 19, 
818, 512, 69, 
819, 512, 14, 
820, 512, 173, 
821, 512, 21, 
822, 512, 84, 
823, 512, 21, 
824, 512, 438, 
825, 512, 26, 
826, 512, 94, 
827, 512, 15, 
828, 512, 214, 
829, 512, 14, 
830, 512, 68, 
831, 512, 14, 
832, 512, 2882, 
833, 512, 28, 
834, 512, 98, 
835, 512, 14, 
836, 512, 185, 
837, 512, 14, 
838, 512, 80, 
839, 512, 14, 
840, 512, 394, 
841, 512, 27, 
842, 512, 82, 
843, 512, 15, 
844, 512, 177, 
845, 512, 26, 
846, 512, 91, 
847, 512, 22, 
848, 512, 777, 
849, 512, 15, 
850, 512, 65, 
851, 512, 14, 
852, 512, 179, 
853, 512, 26, 
854, 512, 83, 
855, 512, 15, 
856, 512, 414, 
857, 512, 31, 
858, 512, 93, 
859, 512, 20, 
860, 512, 226, 
861, 512, 15, 
862, 512, 70, 
863, 512, 14, 
864, 512, 1465, 
865, 512, 22, 
866, 512, 69, 
867, 512, 14, 
868, 512, 181, 
869, 512, 26, 
870, 512, 97, 
871, 512, 23, 
872, 512, 469, 
873, 512, 30, 
874, 512, 111, 
875, 512, 24, 
876, 512, 218, 
877, 512, 29, 
878, 512, 99, 
879, 512, 20, 
880, 512, 865, 
881, 512, 14, 
882, 512, 86, 
883, 512, 14, 
884, 512, 182, 
885, 512, 14, 
886, 512, 66, 
887, 512, 13, 
888, 512, 377, 
889, 512, 15, 
890, 512, 69, 
891, 512, 14, 
892, 512, 182, 
893, 512, 20, 
894, 512, 81, 
895, 512, 15, 
896, 512, 5852, 
897, 512, 22, 
898, 512, 97, 
899, 512, 22, 
900, 512, 216, 
901, 512, 28, 
902, 512, 87, 
903, 512, 20, 
904, 512, 437, 
905, 512, 25, 
906, 512, 99, 
907, 512, 29, 
908, 512, 224, 
909, 512, 23, 
910, 512, 87, 
911, 512, 14, 
912, 512, 793, 
913, 512, 21, 
914, 512, 69, 
915, 512, 14, 
916, 512, 187, 
917, 512, 14, 
918, 512, 75, 
919, 512, 23, 
920, 512, 403, 
921, 512, 21, 
922, 512, 102, 
923, 512, 23, 
924, 512, 223, 
925, 512, 18, 
926, 512, 71, 
927, 512, 14, 
928, 512, 1535, 
929, 512, 33, 
930, 512, 97, 
931, 512, 15, 
932, 512, 188, 
933, 512, 16, 
934, 512, 77, 
935, 512, 14, 
936, 512, 377, 
937, 512, 15, 
938, 512, 70, 
939, 512, 14, 
940, 512, 188, 
941, 512, 16, 
942, 512, 69, 
943, 512, 22, 
944, 512, 810, 
945, 512, 20, 
946, 512, 85, 
947, 512, 15, 
948, 512, 202, 
949, 512, 21, 
950, 512, 75, 
951, 512, 14, 
952, 512, 380, 
953, 512, 15, 
954, 512, 76, 
955, 512, 21, 
956, 512, 184, 
957, 512, 14, 
958, 512, 72, 
959, 512, 13, 
960, 512, 2962, 
961, 512, 22, 
962, 512, 100, 
963, 512, 15, 
964, 512, 193, 
965, 512, 14, 
966, 512, 81, 
967, 512, 14, 
968, 512, 393, 
969, 512, 15, 
970, 512, 94, 
971, 512, 25, 
972, 512, 173, 
973, 512, 14, 
974, 512, 81, 
975, 512, 14, 
976, 512, 748, 
977, 512, 17, 
978, 512, 68, 
979, 512, 14, 
980, 512, 188, 
981, 512, 16, 
982, 512, 62, 
983, 512, 13, 
984, 512, 419, 
985, 512, 22, 
986, 512, 98, 
987, 512, 22, 
988, 512, 202, 
989, 512, 19, 
990, 512, 79, 
991, 512, 13, 
992, 512, 1520, 
993, 512, 22, 
994, 512, 95, 
995, 512, 15, 
996, 512, 187, 
997, 512, 14, 
998, 512, 81, 
999, 512, 14, 
1000, 512, 350, 
1001, 512, 15, 
1002, 512, 74, 
1003, 512, 25, 
1004, 512, 200, 
1005, 512, 15, 
1006, 512, 83, 
1007, 512, 21, 
1008, 512, 750, 
1009, 512, 15, 
1010, 512, 70, 
1011, 512, 14, 
1012, 512, 160, 
1013, 512, 14, 
1014, 512, 74, 
1015, 512, 14, 
1016, 512, 344, 
1017, 512, 15, 
1018, 512, 71, 
1019, 512, 14, 
1020, 512, 163, 
1021, 512, 14, 
1022, 512, 101, 
1023, 512, 23, 
1024, 512, 645684, 
1025, 512, 14, 
1026, 512, 66, 
1027, 512, 14, 
1028, 512, 180, 
1029, 512, 15, 
1030, 512, 83, 
1031, 512, 18, 
1032, 512, 390, 
1033, 512, 27, 
1034, 512, 91, 
1035, 512, 23, 
1036, 512, 207, 
1037, 512, 26, 
1038, 512, 112, 
1039, 512, 23, 
1040, 512, 842, 
1041, 512, 16, 
1042, 512, 115, 
1043, 512, 17, 
1044, 512, 178, 
1045, 512, 14, 
1046, 512, 67, 
1047, 512, 13, 
1048, 512, 397, 
1049, 512, 20, 
1050, 512, 75, 
1051, 512, 24, 
1052, 512, 205, 
1053, 512, 21, 
1054, 512, 87, 
1055, 512, 14, 
1056, 512, 1492, 
1057, 512, 30, 
1058, 512, 104, 
1059, 512, 28, 
1060, 512, 219, 
1061, 512, 15, 
1062, 512, 67, 
1063, 512, 14, 
1064, 512, 407, 
1065, 512, 19, 
1066, 512, 64, 
1067, 512, 14, 
1068, 512, 186, 
1069, 512, 14, 
1070, 512, 75, 
1071, 512, 21, 
1072, 512, 759, 
1073, 512, 19, 
1074, 512, 70, 
1075, 512, 24, 
1076, 512, 255, 
1077, 512, 28, 
1078, 512, 111, 
1079, 512, 18, 
1080, 512, 409, 
1081, 512, 15, 
1082, 512, 64, 
1083, 512, 14, 
1084, 512, 160, 
1085, 512, 22, 
1086, 512, 76, 
1087, 512, 15, 
1088, 512, 2954, 
1089, 512, 41, 
1090, 512, 109, 
1091, 512, 16, 
1092, 512, 160, 
1093, 512, 14, 
1094, 512, 63, 
1095, 512, 14, 
1096, 512, 407, 
1097, 512, 29, 
1098, 512, 106, 
1099, 512, 27, 
1100, 512, 211, 
1101, 512, 14, 
1102, 512, 62, 
1103, 512, 14, 
1104, 512, 792, 
1105, 512, 29, 
1106, 512, 104, 
1107, 512, 25, 
1108, 512, 195, 
1109, 512, 14, 
1110, 512, 66, 
1111, 512, 14, 
1112, 512, 395, 
1113, 512, 25, 
1114, 512, 88, 
1115, 512, 20, 
1116, 512, 195, 
1117, 512, 25, 
1118, 512, 93, 
1119, 512, 14, 
1120, 512, 1516, 
1121, 512, 27, 
1122, 512, 113, 
1123, 512, 22, 
1124, 512, 231, 
1125, 512, 29, 
1126, 512, 98, 
1127, 512, 24, 
1128, 512, 411, 
1129, 512, 15, 
1130, 512, 83, 
1131, 512, 21, 
1132, 512, 195, 
1133, 512, 20, 
1134, 512, 68, 
1135, 512, 14, 
1136, 512, 754, 
1137, 512, 15, 
1138, 512, 69, 
1139, 512, 24, 
1140, 512, 187, 
1141, 512, 21, 
1142, 512, 83, 
1143, 512, 15, 
1144, 512, 428, 
1145, 512, 23, 
1146, 512, 97, 
1147, 512, 28, 
1148, 512, 203, 
1149, 512, 21, 
1150, 512, 89, 
1151, 512, 16, 
1152, 512, 5865, 
1153, 512, 22, 
1154, 512, 91, 
1155, 512, 20, 
1156, 512, 216, 
1157, 512, 26, 
1158, 512, 96, 
1159, 512, 20, 
1160, 512, 419, 
1161, 512, 15, 
1162, 512, 64, 
1163, 512, 14, 
1164, 512, 264, 
1165, 512, 24, 
1166, 512, 71, 
1167, 512, 14, 
1168, 512, 762, 
1169, 512, 23, 
1170, 512, 79, 
1171, 512, 14, 
1172, 512, 181, 
1173, 512, 14, 
1174, 512, 67, 
1175, 512, 22, 
1176, 512, 381, 
1177, 512, 36, 
1178, 512, 117, 
1179, 512, 21, 
1180, 512, 190, 
1181, 512, 14, 
1182, 512, 84, 
1183, 512, 22, 
1184, 512, 1522, 
1185, 512, 14, 
1186, 512, 68, 
1187, 512, 14, 
1188, 512, 182, 
1189, 512, 14, 
1190, 512, 83, 
1191, 512, 13, 
1192, 512, 388, 
1193, 512, 15, 
1194, 512, 70, 
1195, 512, 14, 
1196, 512, 165, 
1197, 512, 14, 
1198, 512, 65, 
1199, 512, 14, 
1200, 512, 764, 
1201, 512, 21, 
1202, 512, 93, 
1203, 512, 15, 
1204, 512, 194, 
1205, 512, 14, 
1206, 512, 67, 
1207, 512, 14, 
1208, 512, 413, 
1209, 512, 14, 
1210, 512, 92, 
1211, 512, 14, 
1212, 512, 189, 
1213, 512, 14, 
1214, 512, 67, 
1215, 512, 14, 
1216, 512, 2930, 
1217, 512, 22, 
1218, 512, 83, 
1219, 512, 14, 
1220, 512, 192, 
1221, 512, 23, 
1222, 512, 70, 
1223, 512, 14, 
1224, 512, 393, 
1225, 512, 15, 
1226, 512, 69, 
1227, 512, 14, 
1228, 512, 194, 
1229, 512, 27, 
1230, 512, 118, 
1231, 512, 27, 
1232, 512, 800, 
1233, 512, 20, 
1234, 512, 89, 
1235, 512, 14, 
1236, 512, 189, 
1237, 512, 14, 
1238, 512, 67, 
1239, 512, 14, 
1240, 512, 388, 
1241, 512, 29, 
1242, 512, 95, 
1243, 512, 14, 
1244, 512, 180, 
1245, 512, 14, 
1246, 512, 79, 
1247, 512, 14, 
1248, 512, 1450, 
1249, 512, 20, 
1250, 512, 72, 
1251, 512, 14, 
1252, 512, 191, 
1253, 512, 14, 
1254, 512, 65, 
1255, 512, 22, 
1256, 512, 430, 
1257, 512, 15, 
1258, 512, 79, 
1259, 512, 14, 
1260, 512, 180, 
1261, 512, 14, 
1262, 512, 69, 
1263, 512, 14, 
1264, 512, 803, 
1265, 512, 20, 
1266, 512, 78, 
1267, 512, 14, 
1268, 512, 183, 
1269, 512, 24, 
1270, 512, 100, 
1271, 512, 14, 
1272, 512, 405, 
1273, 512, 15, 
1274, 512, 65, 
1275, 512, 14, 
1276, 512, 205, 
1277, 512, 25, 
1278, 512, 74, 
1279, 512, 21, 
1280, 512, 11199, 
1281, 512, 28, 
1282, 512, 82, 
1283, 512, 21, 
1284, 512, 212, 
1285, 512, 21, 
1286, 512, 81, 
1287, 512, 14, 
1288, 512, 411, 
1289, 512, 22, 
1290, 512, 78, 
1291, 512, 15, 
1292, 512, 193, 
1293, 512, 14, 
1294, 512, 68, 
1295, 512, 14, 
1296, 512, 783, 
1297, 512, 15, 
1298, 512, 104, 
1299, 512, 17, 
1300, 512, 193, 
1301, 512, 14, 
1302, 512, 66, 
1303, 512, 13, 
1304, 512, 400, 
1305, 512, 25, 
1306, 512, 88, 
1307, 512, 22, 
1308, 512, 246, 
1309, 512, 32, 
1310, 512, 99, 
1311, 512, 21, 
1312, 512, 1510, 
1313, 512, 14, 
1314, 512, 86, 
1315, 512, 14, 
1316, 512, 177, 
1317, 512, 26, 
1318, 512, 66, 
1319, 512, 14, 
1320, 512, 380, 
1321, 512, 22, 
1322, 512, 88, 
1323, 512, 14, 
1324, 512, 191, 
1325, 512, 14, 
1326, 512, 66, 
1327, 512, 14, 
1328, 512, 767, 
1329, 512, 20, 
1330, 512, 83, 
1331, 512, 15, 
1332, 512, 190, 
1333, 512, 14, 
1334, 512, 68, 
1335, 512, 14, 
1336, 512, 397, 
1337, 512, 14, 
1338, 512, 83, 
1339, 512, 23, 
1340, 512, 255, 
1341, 512, 20, 
1342, 512, 62, 
1343, 512, 14, 
1344, 512, 2800, 
1345, 512, 14, 
1346, 512, 64, 
1347, 512, 13, 
1348, 512, 161, 
1349, 512, 14, 
1350, 512, 70, 
1351, 512, 16, 
1352, 512, 393, 
1353, 512, 21, 
1354, 512, 85, 
1355, 512, 16, 
