dictSize,batchSize,appendTimeMillisec,
289, 2048, 28, 
290, 2048, 100, 
291, 2048, 21, 
292, 2048, 231, 
293, 2048, 20, 
294, 2048, 83, 
295, 2048, 25, 
296, 2048, 455, 
297, 2048, 22, 
298, 2048, 82, 
299, 2048, 14, 
300, 2048, 190, 
301, 2048, 14, 
302, 2048, 63, 
303, 2048, 14, 
304, 2048, 799, 
305, 2048, 26, 
306, 2048, 78, 
307, 2048, 14, 
308, 2048, 182, 
309, 2048, 20, 
310, 2048, 67, 
311, 2048, 14, 
312, 2048, 427, 
313, 2048, 26, 
314, 2048, 69, 
315, 2048, 13, 
316, 2048, 183, 
317, 2048, 14, 
318, 2048, 66, 
319, 2048, 15, 
320, 2048, 2924, 
321, 2048, 31, 
322, 2048, 101, 
323, 2048, 15, 
324, 2048, 206, 
325, 2048, 14, 
326, 2048, 74, 
327, 2048, 29, 
328, 2048, 480, 
329, 2048, 26, 
330, 2048, 94, 
331, 2048, 15, 
332, 2048, 195, 
333, 2048, 14, 
334, 2048, 85, 
335, 2048, 13, 
336, 2048, 797, 
337, 2048, 14, 
338, 2048, 70, 
339, 2048, 14, 
340, 2048, 181, 
341, 2048, 14, 
342, 2048, 63, 
343, 2048, 14, 
344, 2048, 367, 
345, 2048, 28, 
346, 2048, 105, 
347, 2048, 25, 
348, 2048, 218, 
349, 2048, 23, 
350, 2048, 91, 
351, 2048, 21, 
352, 2048, 1594, 
353, 2048, 28, 
354, 2048, 69, 
355, 2048, 14, 
356, 2048, 218, 
357, 2048, 15, 
358, 2048, 79, 
359, 2048, 25, 
360, 2048, 451, 
361, 2048, 29, 
362, 2048, 125, 
363, 2048, 20, 
364, 2048, 225, 
365, 2048, 36, 
366, 2048, 117, 
367, 2048, 26, 
368, 2048, 851, 
369, 2048, 15, 
370, 2048, 90, 
371, 2048, 23, 
372, 2048, 216, 
373, 2048, 24, 
374, 2048, 86, 
375, 2048, 20, 
376, 2048, 427, 
377, 2048, 30, 
378, 2048, 83, 
379, 2048, 20, 
380, 2048, 248, 
381, 2048, 29, 
382, 2048, 105, 
383, 2048, 20, 
384, 2048, 5879, 
385, 2048, 32, 
386, 2048, 108, 
387, 2048, 14, 
388, 2048, 182, 
389, 2048, 14, 
390, 2048, 67, 
391, 2048, 14, 
392, 2048, 409, 
393, 2048, 28, 
394, 2048, 123, 
395, 2048, 25, 
396, 2048, 217, 
397, 2048, 23, 
398, 2048, 90, 
399, 2048, 27, 
400, 2048, 813, 
401, 2048, 15, 
402, 2048, 71, 
403, 2048, 14, 
404, 2048, 181, 
405, 2048, 14, 
406, 2048, 69, 
407, 2048, 24, 
408, 2048, 419, 
409, 2048, 14, 
410, 2048, 69, 
411, 2048, 14, 
412, 2048, 194, 
413, 2048, 26, 
414, 2048, 100, 
415, 2048, 20, 
416, 2048, 1674, 
417, 2048, 27, 
418, 2048, 110, 
419, 2048, 24, 
420, 2048, 216, 
421, 2048, 31, 
422, 2048, 72, 
423, 2048, 14, 
424, 2048, 376, 
425, 2048, 24, 
426, 2048, 98, 
427, 2048, 16, 
428, 2048, 198, 
429, 2048, 26, 
430, 2048, 95, 
431, 2048, 20, 
432, 2048, 796, 
433, 2048, 14, 
434, 2048, 68, 
435, 2048, 14, 
436, 2048, 166, 
437, 2048, 26, 
438, 2048, 70, 
439, 2048, 17, 
440, 2048, 394, 
441, 2048, 26, 
442, 2048, 96, 
443, 2048, 14, 
444, 2048, 185, 
445, 2048, 14, 
446, 2048, 64, 
447, 2048, 17, 
448, 2048, 3014, 
449, 2048, 22, 
450, 2048, 95, 
451, 2048, 24, 
452, 2048, 210, 
453, 2048, 21, 
454, 2048, 89, 
455, 2048, 28, 
456, 2048, 457, 
457, 2048, 15, 
458, 2048, 69, 
459, 2048, 14, 
460, 2048, 209, 
461, 2048, 30, 
462, 2048, 90, 
463, 2048, 22, 
464, 2048, 819, 
465, 2048, 15, 
466, 2048, 95, 
467, 2048, 31, 
468, 2048, 223, 
469, 2048, 24, 
470, 2048, 97, 
471, 2048, 23, 
472, 2048, 432, 
473, 2048, 27, 
474, 2048, 104, 
475, 2048, 23, 
476, 2048, 209, 
477, 2048, 25, 
478, 2048, 92, 
479, 2048, 20, 
480, 2048, 1576, 
481, 2048, 26, 
482, 2048, 99, 
483, 2048, 22, 
484, 2048, 216, 
485, 2048, 30, 
486, 2048, 135, 
487, 2048, 21, 
488, 2048, 427, 
489, 2048, 15, 
490, 2048, 82, 
491, 2048, 20, 
492, 2048, 228, 
493, 2048, 14, 
494, 2048, 75, 
495, 2048, 13, 
496, 2048, 823, 
497, 2048, 14, 
498, 2048, 71, 
499, 2048, 14, 
500, 2048, 188, 
501, 2048, 20, 
502, 2048, 76, 
503, 2048, 14, 
504, 2048, 397, 
505, 2048, 24, 
506, 2048, 72, 
507, 2048, 15, 
508, 2048, 193, 
509, 2048, 21, 
510, 2048, 90, 
511, 2048, 26, 
512, 2048, 22475, 
513, 2048, 28, 
514, 2048, 94, 
515, 2048, 20, 
516, 2048, 226, 
517, 2048, 32, 
518, 2048, 111, 
519, 2048, 23, 
520, 2048, 453, 
521, 2048, 38, 
522, 2048, 116, 
523, 2048, 24, 
524, 2048, 214, 
525, 2048, 15, 
526, 2048, 68, 
527, 2048, 14, 
528, 2048, 768, 
529, 2048, 15, 
530, 2048, 83, 
531, 2048, 24, 
532, 2048, 210, 
533, 2048, 22, 
534, 2048, 72, 
535, 2048, 23, 
536, 2048, 466, 
537, 2048, 23, 
538, 2048, 74, 
539, 2048, 20, 
540, 2048, 193, 
541, 2048, 14, 
542, 2048, 87, 
543, 2048, 14, 
544, 2048, 1480, 
545, 2048, 14, 
546, 2048, 100, 
547, 2048, 23, 
548, 2048, 222, 
549, 2048, 14, 
550, 2048, 77, 
551, 2048, 13, 
552, 2048, 375, 
553, 2048, 14, 
554, 2048, 70, 
555, 2048, 14, 
556, 2048, 171, 
557, 2048, 14, 
558, 2048, 67, 
559, 2048, 14, 
560, 2048, 716, 
561, 2048, 14, 
562, 2048, 69, 
563, 2048, 14, 
564, 2048, 182, 
565, 2048, 14, 
566, 2048, 66, 
567, 2048, 14, 
568, 2048, 390, 
569, 2048, 20, 
570, 2048, 83, 
571, 2048, 14, 
572, 2048, 198, 
573, 2048, 14, 
574, 2048, 67, 
575, 2048, 14, 
576, 2048, 2926, 
577, 2048, 25, 
578, 2048, 96, 
579, 2048, 21, 
580, 2048, 226, 
581, 2048, 28, 
582, 2048, 103, 
583, 2048, 22, 
584, 2048, 441, 
585, 2048, 23, 
586, 2048, 97, 
587, 2048, 17, 
588, 2048, 213, 
589, 2048, 29, 
590, 2048, 88, 
591, 2048, 14, 
592, 2048, 779, 
593, 2048, 30, 
594, 2048, 80, 
595, 2048, 15, 
596, 2048, 213, 
597, 2048, 30, 
598, 2048, 120, 
599, 2048, 27, 
600, 2048, 440, 
601, 2048, 16, 
602, 2048, 95, 
603, 2048, 14, 
604, 2048, 192, 
605, 2048, 20, 
606, 2048, 63, 
607, 2048, 14, 
608, 2048, 1508, 
609, 2048, 27, 
610, 2048, 105, 
611, 2048, 25, 
612, 2048, 210, 
613, 2048, 20, 
614, 2048, 83, 
615, 2048, 21, 
616, 2048, 426, 
617, 2048, 14, 
618, 2048, 87, 
619, 2048, 14, 
620, 2048, 212, 
621, 2048, 18, 
622, 2048, 71, 
623, 2048, 14, 
624, 2048, 732, 
625, 2048, 15, 
626, 2048, 85, 
627, 2048, 14, 
628, 2048, 184, 
629, 2048, 22, 
630, 2048, 81, 
631, 2048, 15, 
632, 2048, 413, 
633, 2048, 20, 
634, 2048, 77, 
635, 2048, 14, 
636, 2048, 189, 
637, 2048, 14, 
638, 2048, 67, 
639, 2048, 13, 
640, 2048, 5748, 
641, 2048, 32, 
642, 2048, 123, 
643, 2048, 27, 
644, 2048, 253, 
645, 2048, 27, 
646, 2048, 110, 
647, 2048, 14, 
648, 2048, 453, 
649, 2048, 21, 
650, 2048, 102, 
651, 2048, 27, 
652, 2048, 210, 
653, 2048, 22, 
654, 2048, 99, 
655, 2048, 24, 
656, 2048, 840, 
657, 2048, 28, 
658, 2048, 102, 
659, 2048, 23, 
660, 2048, 215, 
661, 2048, 22, 
662, 2048, 97, 
663, 2048, 25, 
664, 2048, 450, 
665, 2048, 22, 
666, 2048, 100, 
667, 2048, 24, 
668, 2048, 202, 
669, 2048, 20, 
670, 2048, 88, 
671, 2048, 22, 
672, 2048, 1594, 
673, 2048, 34, 
674, 2048, 105, 
675, 2048, 20, 
676, 2048, 235, 
677, 2048, 31, 
678, 2048, 99, 
679, 2048, 22, 
680, 2048, 448, 
681, 2048, 31, 
682, 2048, 100, 
683, 2048, 23, 
684, 2048, 222, 
685, 2048, 24, 
686, 2048, 92, 
687, 2048, 15, 
688, 2048, 834, 
689, 2048, 15, 
690, 2048, 91, 
691, 2048, 14, 
692, 2048, 176, 
693, 2048, 15, 
694, 2048, 64, 
695, 2048, 14, 
696, 2048, 387, 
697, 2048, 22, 
698, 2048, 80, 
699, 2048, 22, 
700, 2048, 200, 
701, 2048, 18, 
702, 2048, 70, 
703, 2048, 22, 
704, 2048, 3157, 
705, 2048, 32, 
706, 2048, 102, 
707, 2048, 22, 
708, 2048, 218, 
709, 2048, 22, 
710, 2048, 107, 
711, 2048, 21, 
712, 2048, 532, 
713, 2048, 29, 
714, 2048, 86, 
715, 2048, 20, 
716, 2048, 226, 
717, 2048, 24, 
718, 2048, 96, 
719, 2048, 20, 
720, 2048, 804, 
721, 2048, 23, 
722, 2048, 112, 
723, 2048, 23, 
724, 2048, 228, 
725, 2048, 30, 
726, 2048, 91, 
727, 2048, 20, 
728, 2048, 389, 
729, 2048, 14, 
730, 2048, 83, 
731, 2048, 14, 
732, 2048, 190, 
733, 2048, 20, 
734, 2048, 76, 
735, 2048, 20, 
736, 2048, 1569, 
737, 2048, 19, 
738, 2048, 81, 
739, 2048, 23, 
740, 2048, 233, 
741, 2048, 26, 
742, 2048, 86, 
743, 2048, 19, 
744, 2048, 405, 
745, 2048, 21, 
746, 2048, 81, 
747, 2048, 15, 
748, 2048, 188, 
749, 2048, 20, 
750, 2048, 84, 
751, 2048, 13, 
752, 2048, 763, 
753, 2048, 27, 
754, 2048, 96, 
755, 2048, 22, 
756, 2048, 197, 
757, 2048, 28, 
758, 2048, 91, 
759, 2048, 20, 
760, 2048, 391, 
761, 2048, 22, 
762, 2048, 67, 
763, 2048, 14, 
764, 2048, 184, 
765, 2048, 14, 
766, 2048, 63, 
767, 2048, 14, 
768, 2048, 11222, 
769, 2048, 14, 
770, 2048, 68, 
771, 2048, 15, 
772, 2048, 185, 
773, 2048, 25, 
774, 2048, 103, 
775, 2048, 14, 
776, 2048, 409, 
777, 2048, 23, 
778, 2048, 82, 
779, 2048, 14, 
780, 2048, 192, 
781, 2048, 14, 
782, 2048, 75, 
783, 2048, 22, 
784, 2048, 840, 
785, 2048, 20, 
786, 2048, 106, 
787, 2048, 23, 
788, 2048, 210, 
789, 2048, 25, 
790, 2048, 121, 
