dictSize,batchSize,appendTimeMillisec,
837, 1, 904,
838, 1, 1698,
839, 1, 863,
840, 1, 6532,
841, 1, 1274,
842, 1, 1786,
843, 1, 890,
844, 1, 3724,
845, 1, 758,
846, 1, 1964,
847, 1, 689,
848, 1, 11822,
849, 1, 882,
850, 1, 1931,
851, 1, 846,
852, 1, 3106,
853, 1, 781,
854, 1, 1675,
855, 1, 779,
856, 1, 5894,
857, 1, 1043,
858, 1, 1629,
859, 1, 662,
860, 1, 2916,
861, 1, 785,
862, 1, 1806,
863, 1, 775,
864, 1, 25157,
865, 1, 1305,
866, 1, 1850,
867, 1, 850,
868, 1, 3855,
869, 1, 802,
870, 1, 1460,
871, 1, 636,
872, 1, 5801,
873, 1, 686,
874, 1, 1805,
875, 1, 834,
876, 1, 3778,
877, 1, 725,
878, 1, 1468,
879, 1, 641,
880, 1, 14882,
881, 1, 764,
882, 1, 1658,
883, 1, 999,
884, 1, 3532,
885, 1, 1264,
886, 1, 1449,
887, 1, 831,
888, 1, 6173,
889, 1, 779,
890, 1, 1735,
891, 1, 913,
892, 1, 3255,
893, 1, 893,
894, 1, 1799,
895, 1, 765,
896, 1, 106545,
897, 1, 1127,
898, 1, 1580,
899, 1, 806,
900, 1, 3091,
901, 1, 940,
902, 1, 1644,
903, 1, 882,
904, 1, 6592,
905, 1, 835,
906, 1, 1374,
907, 1, 778,
908, 1, 2822,
909, 1, 632,
910, 1, 1760,
911, 1, 849,
912, 1, 12486,
913, 1, 855,
914, 1, 1855,
915, 1, 882,
916, 1, 3187,
917, 1, 784,
918, 1, 1435,
919, 1, 863,
920, 1, 6578,
921, 1, 761,
922, 1, 1785,
923, 1, 1025,
924, 1, 3177,
925, 1, 632,
926, 1, 1378,
927, 1, 680,
928, 1, 24272,
929, 1, 793,
930, 1, 1758,
931, 1, 659,
932, 1, 3880,
933, 1, 909,
934, 1, 1626,
935, 1, 1117,
936, 1, 7143,
937, 1, 736,
938, 1, 1861,
939, 1, 808,
940, 1, 3568,
941, 1, 758,
942, 1, 1363,
943, 1, 1147,
944, 1, 12304,
945, 1, 651,
946, 1, 1722,
947, 1, 937,
948, 1, 3616,
949, 1, 730,
950, 1, 1667,
951, 1, 635,
952, 1, 6693,
953, 1, 926,
954, 1, 1767,
955, 1, 786,
956, 1, 2807,
957, 1, 1077,
958, 1, 1703,
959, 1, 803,
960, 1, 50315,
961, 1, 1034,
962, 1, 2050,
963, 1, 649,
964, 1, 2997,
965, 1, 1077,
966, 1, 1608,
967, 1, 633,
968, 1, 5708,
969, 1, 1025,
970, 1, 1807,
971, 1, 755,
