dictSize,batchSize,appendTimeMillisec,
485, 128, 34, 
486, 128, 111, 
487, 128, 22, 
488, 128, 454, 
489, 128, 28, 
490, 128, 98, 
491, 128, 16, 
492, 128, 187, 
493, 128, 14, 
494, 128, 76, 
495, 128, 20, 
496, 128, 803, 
497, 128, 20, 
498, 128, 104, 
499, 128, 21, 
500, 128, 211, 
501, 128, 18, 
502, 128, 69, 
503, 128, 14, 
504, 128, 417, 
505, 128, 30, 
506, 128, 92, 
507, 128, 21, 
508, 128, 170, 
509, 128, 14, 
510, 128, 70, 
511, 128, 14, 
512, 128, 370410, 
513, 128, 25, 
514, 128, 75, 
515, 128, 16, 
516, 128, 196, 
517, 128, 17, 
518, 128, 71, 
519, 128, 15, 
520, 128, 400, 
521, 128, 23, 
522, 128, 88, 
523, 128, 20, 
524, 128, 211, 
525, 128, 21, 
526, 128, 96, 
527, 128, 20, 
528, 128, 846, 
529, 128, 29, 
530, 128, 137, 
531, 128, 28, 
532, 128, 237, 
533, 128, 21, 
534, 128, 83, 
535, 128, 22, 
536, 128, 417, 
537, 128, 31, 
538, 128, 92, 
539, 128, 14, 
540, 128, 178, 
541, 128, 22, 
542, 128, 110, 
543, 128, 17, 
544, 128, 1502, 
545, 128, 24, 
546, 128, 84, 
547, 128, 14, 
548, 128, 181, 
549, 128, 26, 
550, 128, 89, 
551, 128, 13, 
552, 128, 383, 
553, 128, 27, 
554, 128, 87, 
555, 128, 24, 
556, 128, 208, 
557, 128, 17, 
558, 128, 103, 
559, 128, 21, 
560, 128, 822, 
561, 128, 28, 
562, 128, 102, 
563, 128, 25, 
564, 128, 203, 
565, 128, 22, 
566, 128, 71, 
567, 128, 14, 
568, 128, 396, 
569, 128, 22, 
570, 128, 92, 
571, 128, 24, 
572, 128, 215, 
573, 128, 28, 
574, 128, 96, 
575, 128, 20, 
576, 128, 3023, 
577, 128, 23, 
578, 128, 90, 
579, 128, 23, 
580, 128, 208, 
581, 128, 25, 
582, 128, 92, 
583, 128, 15, 
584, 128, 411, 
585, 128, 20, 
586, 128, 127, 
587, 128, 33, 
588, 128, 225, 
589, 128, 30, 
590, 128, 113, 
591, 128, 25, 
592, 128, 797, 
593, 128, 21, 
594, 128, 86, 
595, 128, 15, 
596, 128, 189, 
597, 128, 14, 
598, 128, 66, 
599, 128, 14, 
600, 128, 375, 
601, 128, 14, 
602, 128, 85, 
603, 128, 16, 
604, 128, 178, 
605, 128, 25, 
606, 128, 63, 
607, 128, 14, 
608, 128, 1502, 
609, 128, 31, 
610, 128, 83, 
611, 128, 15, 
612, 128, 196, 
613, 128, 15, 
614, 128, 66, 
615, 128, 14, 
616, 128, 404, 
617, 128, 27, 
618, 128, 99, 
619, 128, 20, 
620, 128, 201, 
621, 128, 16, 
622, 128, 74, 
623, 128, 14, 
624, 128, 727, 
625, 128, 30, 
626, 128, 90, 
627, 128, 14, 
628, 128, 177, 
629, 128, 26, 
630, 128, 83, 
631, 128, 14, 
632, 128, 382, 
633, 128, 15, 
634, 128, 65, 
635, 128, 14, 
636, 128, 165, 
637, 128, 14, 
638, 128, 92, 
639, 128, 22, 
640, 128, 91944, 
641, 128, 28, 
642, 128, 103, 
643, 128, 21, 
644, 128, 209, 
645, 128, 14, 
646, 128, 66, 
647, 128, 16, 
648, 128, 404, 
649, 128, 14, 
650, 128, 63, 
651, 128, 14, 
652, 128, 198, 
653, 128, 21, 
654, 128, 87, 
655, 128, 26, 
656, 128, 840, 
657, 128, 23, 
658, 128, 88, 
659, 128, 17, 
660, 128, 185, 
661, 128, 14, 
662, 128, 70, 
663, 128, 16, 
664, 128, 397, 
665, 128, 27, 
666, 128, 95, 
667, 128, 14, 
668, 128, 183, 
669, 128, 14, 
670, 128, 77, 
671, 128, 23, 
672, 128, 1544, 
673, 128, 33, 
674, 128, 114, 
675, 128, 17, 
676, 128, 189, 
677, 128, 14, 
678, 128, 68, 
679, 128, 14, 
680, 128, 369, 
681, 128, 20, 
682, 128, 74, 
683, 128, 14, 
684, 128, 185, 
685, 128, 14, 
686, 128, 67, 
687, 128, 14, 
688, 128, 788, 
689, 128, 15, 
690, 128, 84, 
691, 128, 16, 
692, 128, 178, 
693, 128, 25, 
694, 128, 122, 
695, 128, 26, 
696, 128, 439, 
697, 128, 23, 
698, 128, 90, 
699, 128, 23, 
700, 128, 231, 
701, 128, 20, 
702, 128, 80, 
703, 128, 14, 
704, 128, 3001, 
705, 128, 25, 
706, 128, 88, 
707, 128, 21, 
708, 128, 210, 
709, 128, 21, 
710, 128, 88, 
711, 128, 22, 
712, 128, 405, 
713, 128, 15, 
714, 128, 66, 
715, 128, 14, 
716, 128, 162, 
717, 128, 15, 
718, 128, 69, 
719, 128, 14, 
720, 128, 821, 
721, 128, 20, 
722, 128, 91, 
723, 128, 14, 
724, 128, 221, 
725, 128, 26, 
726, 128, 88, 
727, 128, 15, 
728, 128, 383, 
729, 128, 29, 
730, 128, 114, 
731, 128, 14, 
732, 128, 192, 
733, 128, 14, 
734, 128, 74, 
735, 128, 13, 
736, 128, 1580, 
737, 128, 20, 
738, 128, 108, 
739, 128, 15, 
740, 128, 184, 
741, 128, 14, 
742, 128, 64, 
743, 128, 14, 
744, 128, 404, 
745, 128, 29, 
746, 128, 108, 
747, 128, 24, 
748, 128, 212, 
749, 128, 26, 
750, 128, 105, 
751, 128, 20, 
752, 128, 789, 
753, 128, 30, 
754, 128, 115, 
755, 128, 25, 
756, 128, 222, 
757, 128, 20, 
758, 128, 87, 
759, 128, 16, 
760, 128, 426, 
761, 128, 36, 
762, 128, 91, 
763, 128, 28, 
764, 128, 210, 
765, 128, 16, 
766, 128, 63, 
767, 128, 14, 
768, 128, 190798, 
769, 128, 20, 
770, 128, 103, 
771, 128, 22, 
772, 128, 204, 
773, 128, 21, 
774, 128, 82, 
775, 128, 13, 
776, 128, 402, 
777, 128, 15, 
778, 128, 68, 
779, 128, 14, 
780, 128, 185, 
781, 128, 26, 
782, 128, 96, 
783, 128, 20, 
784, 128, 818, 
785, 128, 25, 
786, 128, 102, 
787, 128, 23, 
788, 128, 254, 
789, 128, 23, 
790, 128, 89, 
791, 128, 15, 
792, 128, 393, 
793, 128, 16, 
794, 128, 81, 
795, 128, 20, 
796, 128, 207, 
797, 128, 24, 
798, 128, 92, 
799, 128, 20, 
800, 128, 1598, 
801, 128, 15, 
802, 128, 76, 
803, 128, 14, 
804, 128, 188, 
805, 128, 21, 
806, 128, 89, 
807, 128, 20, 
808, 128, 421, 
809, 128, 22, 
810, 128, 73, 
811, 128, 15, 
812, 128, 220, 
813, 128, 26, 
814, 128, 98, 
815, 128, 25, 
816, 128, 850, 
817, 128, 14, 
818, 128, 92, 
819, 128, 24, 
820, 128, 209, 
821, 128, 25, 
822, 128, 100, 
823, 128, 21, 
824, 128, 418, 
825, 128, 19, 
826, 128, 99, 
827, 128, 24, 
828, 128, 206, 
829, 128, 14, 
830, 128, 66, 
831, 128, 13, 
832, 128, 2957, 
833, 128, 31, 
834, 128, 125, 
835, 128, 33, 
836, 128, 205, 
837, 128, 26, 
838, 128, 95, 
839, 128, 25, 
840, 128, 447, 
841, 128, 15, 
842, 128, 69, 
843, 128, 14, 
844, 128, 191, 
845, 128, 20, 
846, 128, 77, 
847, 128, 13, 
848, 128, 698, 
849, 128, 27, 
850, 128, 63, 
851, 128, 14, 
852, 128, 175, 
853, 128, 14, 
854, 128, 67, 
855, 128, 20, 
856, 128, 410, 
857, 128, 24, 
858, 128, 88, 
859, 128, 14, 
860, 128, 190, 
861, 128, 14, 
862, 128, 68, 
863, 128, 14, 
864, 128, 1550, 
865, 128, 27, 
866, 128, 91, 
867, 128, 20, 
868, 128, 196, 
869, 128, 22, 
870, 128, 72, 
871, 128, 15, 
872, 128, 415, 
873, 128, 28, 
874, 128, 89, 
875, 128, 14, 
876, 128, 189, 
877, 128, 14, 
878, 128, 61, 
879, 128, 13, 
880, 128, 791, 
881, 128, 20, 
882, 128, 115, 
883, 128, 14, 
884, 128, 189, 
885, 128, 29, 
886, 128, 95, 
887, 128, 22, 
888, 128, 434, 
889, 128, 15, 
890, 128, 69, 
891, 128, 14, 
892, 128, 177, 
893, 128, 26, 
894, 128, 76, 
895, 128, 14, 
896, 128, 93032, 
897, 128, 29, 
898, 128, 97, 
899, 128, 18, 
900, 128, 195, 
901, 128, 20, 
902, 128, 88, 
903, 128, 21, 
904, 128, 432, 
905, 128, 15, 
906, 128, 66, 
907, 128, 14, 
908, 128, 190, 
909, 128, 14, 
910, 128, 76, 
911, 128, 23, 
912, 128, 829, 
913, 128, 14, 
914, 128, 70, 
915, 128, 14, 
916, 128, 180, 
917, 128, 20, 
918, 128, 86, 
919, 128, 20, 
920, 128, 445, 
921, 128, 20, 
922, 128, 90, 
923, 128, 22, 
924, 128, 212, 
925, 128, 24, 
926, 128, 77, 
927, 128, 20, 
928, 128, 1499, 
929, 128, 23, 
930, 128, 93, 
931, 128, 22, 
932, 128, 214, 
933, 128, 24, 
934, 128, 107, 
935, 128, 20, 
936, 128, 393, 
937, 128, 20, 
938, 128, 103, 
939, 128, 23, 
940, 128, 211, 
941, 128, 21, 
942, 128, 85, 
943, 128, 15, 
944, 128, 783, 
945, 128, 20, 
946, 128, 94, 
947, 128, 14, 
948, 128, 225, 
949, 128, 18, 
950, 128, 76, 
951, 128, 14, 
952, 128, 406, 
953, 128, 22, 
954, 128, 90, 
955, 128, 13, 
956, 128, 180, 
957, 128, 14, 
958, 128, 67, 
959, 128, 13, 
960, 128, 3017, 
961, 128, 25, 
962, 128, 117, 
963, 128, 21, 
964, 128, 214, 
965, 128, 28, 
966, 128, 111, 
967, 128, 22, 
968, 128, 401, 
969, 128, 22, 
970, 128, 75, 
971, 128, 15, 
972, 128, 161, 
973, 128, 16, 
974, 128, 74, 
975, 128, 14, 
976, 128, 762, 
977, 128, 19, 
978, 128, 100, 
979, 128, 25, 
980, 128, 223, 
981, 128, 26, 
982, 128, 79, 
983, 128, 20, 
984, 128, 414, 
985, 128, 23, 
986, 128, 92, 
987, 128, 23, 
988, 128, 206, 
989, 128, 25, 
990, 128, 108, 
991, 128, 28, 
992, 128, 1518, 
993, 128, 18, 
994, 128, 69, 
995, 128, 14, 
996, 128, 220, 
997, 128, 25, 
998, 128, 89, 
999, 128, 23, 
1000, 128, 445, 
1001, 128, 22, 
1002, 128, 102, 
1003, 128, 18, 
1004, 128, 189, 
1005, 128, 20, 
1006, 128, 91, 
1007, 128, 21, 
1008, 128, 814, 
1009, 128, 28, 
1010, 128, 131, 
1011, 128, 35, 
1012, 128, 263, 
1013, 128, 27, 
1014, 128, 95, 
1015, 128, 14, 
1016, 128, 415, 
1017, 128, 15, 
1018, 128, 81, 
1019, 128, 25, 
1020, 128, 208, 
1021, 128, 16, 
1022, 128, 79, 
1023, 128, 13, 
1024, 128, 727842, 
1025, 128, 14, 
1026, 128, 67, 
1027, 128, 15, 
1028, 128, 214, 
1029, 128, 20, 
1030, 128, 74, 
1031, 128, 13, 
1032, 128, 402, 
1033, 128, 15, 
1034, 128, 89, 
1035, 128, 18, 
1036, 128, 183, 
1037, 128, 20, 
1038, 128, 95, 
1039, 128, 17, 
1040, 128, 746, 
1041, 128, 24, 
1042, 128, 101, 
1043, 128, 23, 
1044, 128, 221, 
1045, 128, 24, 
1046, 128, 91, 
1047, 128, 20, 
1048, 128, 465, 
1049, 128, 15, 
1050, 128, 65, 
1051, 128, 15, 
1052, 128, 181, 
1053, 128, 24, 
1054, 128, 91, 
1055, 128, 28, 
1056, 128, 1554, 
1057, 128, 18, 
1058, 128, 80, 
1059, 128, 24, 
1060, 128, 201, 
1061, 128, 14, 
1062, 128, 66, 
1063, 128, 13, 
1064, 128, 392, 
1065, 128, 19, 
1066, 128, 64, 
1067, 128, 14, 
1068, 128, 190, 
1069, 128, 16, 
1070, 128, 79, 
1071, 128, 13, 
1072, 128, 747, 
1073, 128, 24, 
1074, 128, 88, 
1075, 128, 23, 
1076, 128, 230, 
1077, 128, 14, 
1078, 128, 68, 
1079, 128, 14, 
1080, 128, 388, 
1081, 128, 26, 
1082, 128, 81, 
1083, 128, 21, 
1084, 128, 187, 
1085, 128, 14, 
1086, 128, 63, 
1087, 128, 14, 
1088, 128, 2925, 
1089, 128, 22, 
1090, 128, 74, 
1091, 128, 22, 
1092, 128, 184, 
1093, 128, 25, 
1094, 128, 86, 
1095, 128, 23, 
1096, 128, 421, 
1097, 128, 23, 
1098, 128, 105, 
1099, 128, 19, 
1100, 128, 284, 
1101, 128, 31, 
1102, 128, 94, 
1103, 128, 14, 
1104, 128, 799, 
1105, 128, 23, 
1106, 128, 92, 
1107, 128, 15, 
1108, 128, 200, 
1109, 128, 14, 
1110, 128, 90, 
1111, 128, 20, 
1112, 128, 424, 
1113, 128, 25, 
1114, 128, 94, 
1115, 128, 24, 
1116, 128, 221, 
1117, 128, 21, 
1118, 128, 98, 
1119, 128, 28, 
1120, 128, 1578, 
1121, 128, 28, 
1122, 128, 94, 
1123, 128, 27, 
1124, 128, 235, 
1125, 128, 27, 
1126, 128, 101, 
1127, 128, 24, 
1128, 128, 423, 
1129, 128, 29, 
1130, 128, 124, 
1131, 128, 14, 
1132, 128, 173, 
1133, 128, 14, 
1134, 128, 67, 
1135, 128, 14, 
1136, 128, 772, 
1137, 128, 42, 
1138, 128, 135, 
1139, 128, 33, 
1140, 128, 243, 
1141, 128, 21, 
1142, 128, 106, 
1143, 128, 25, 
1144, 128, 435, 
1145, 128, 28, 
1146, 128, 99, 
1147, 128, 24, 
1148, 128, 221, 
1149, 128, 20, 
1150, 128, 85, 
1151, 128, 13, 
1152, 128, 93563, 
1153, 128, 15, 
1154, 128, 76, 
1155, 128, 14, 
1156, 128, 195, 
1157, 128, 26, 
1158, 128, 134, 
1159, 128, 32, 
1160, 128, 474, 
1161, 128, 34, 
1162, 128, 94, 
1163, 128, 23, 
1164, 128, 265, 
1165, 128, 14, 
1166, 128, 67, 
1167, 128, 13, 
1168, 128, 794, 
1169, 128, 14, 
1170, 128, 69, 
1171, 128, 14, 
1172, 128, 187, 
1173, 128, 22, 
1174, 128, 78, 
1175, 128, 14, 
1176, 128, 395, 
1177, 128, 26, 
1178, 128, 114, 
1179, 128, 21, 
1180, 128, 247, 
1181, 128, 20, 
1182, 128, 91, 
1183, 128, 25, 
1184, 128, 1599, 
1185, 128, 32, 
1186, 128, 85, 
1187, 128, 15, 
1188, 128, 196, 
1189, 128, 17, 
1190, 128, 75, 
1191, 128, 21, 
1192, 128, 462, 
1193, 128, 26, 
1194, 128, 119, 
1195, 128, 22, 
1196, 128, 218, 
1197, 128, 26, 
1198, 128, 83, 
1199, 128, 22, 
1200, 128, 900, 
1201, 128, 29, 
1202, 128, 107, 
1203, 128, 24, 
1204, 128, 205, 
1205, 128, 25, 
1206, 128, 81, 
1207, 128, 15, 
1208, 128, 416, 
1209, 128, 15, 
1210, 128, 94, 
1211, 128, 23, 
1212, 128, 232, 
1213, 128, 24, 
1214, 128, 107, 
1215, 128, 20, 
1216, 128, 3027, 
1217, 128, 20, 
1218, 128, 80, 
1219, 128, 24, 
1220, 128, 207, 
1221, 128, 19, 
1222, 128, 87, 
1223, 128, 20, 
1224, 128, 392, 
1225, 128, 37, 
1226, 128, 97, 
1227, 128, 15, 
1228, 128, 202, 
1229, 128, 24, 
1230, 128, 84, 
1231, 128, 14, 
1232, 128, 807, 
1233, 128, 19, 
1234, 128, 104, 
1235, 128, 21, 
1236, 128, 210, 
1237, 128, 21, 
1238, 128, 70, 
1239, 128, 20, 
1240, 128, 425, 
1241, 128, 23, 
1242, 128, 93, 
1243, 128, 23, 
1244, 128, 201, 
1245, 128, 20, 
1246, 128, 92, 
1247, 128, 13, 
1248, 128, 1486, 
1249, 128, 25, 
1250, 128, 104, 
1251, 128, 16, 
1252, 128, 219, 
1253, 128, 21, 
1254, 128, 90, 
1255, 128, 21, 
1256, 128, 386, 
1257, 128, 14, 
1258, 128, 71, 
1259, 128, 14, 
1260, 128, 156, 
1261, 128, 14, 
1262, 128, 68, 
1263, 128, 14, 
1264, 128, 765, 
1265, 128, 24, 
1266, 128, 105, 
1267, 128, 26, 
1268, 128, 224, 
1269, 128, 20, 
1270, 128, 107, 
1271, 128, 27, 
1272, 128, 467, 
1273, 128, 22, 
1274, 128, 88, 
1275, 128, 22, 
1276, 128, 239, 
1277, 128, 26, 
1278, 128, 91, 
1279, 128, 22, 
1280, 128, 187709, 
1281, 128, 14, 
1282, 128, 66, 
1283, 128, 14, 
1284, 128, 201, 
1285, 128, 26, 
1286, 128, 94, 
1287, 128, 20, 
1288, 128, 463, 
1289, 128, 28, 
1290, 128, 110, 
1291, 128, 15, 
1292, 128, 196, 
1293, 128, 17, 
1294, 128, 66, 
1295, 128, 14, 
1296, 128, 772, 
1297, 128, 15, 
1298, 128, 86, 
1299, 128, 15, 
1300, 128, 187, 
1301, 128, 21, 
1302, 128, 86, 
1303, 128, 20, 
1304, 128, 433, 
1305, 128, 15, 
1306, 128, 65, 
1307, 128, 14, 
1308, 128, 188, 
1309, 128, 19, 
1310, 128, 81, 
1311, 128, 20, 
1312, 128, 1478, 
1313, 128, 18, 
1314, 128, 88, 
1315, 128, 26, 
1316, 128, 203, 
1317, 128, 20, 
1318, 128, 83, 
1319, 128, 20, 
1320, 128, 417, 
1321, 128, 19, 
1322, 128, 94, 
1323, 128, 16, 
1324, 128, 207, 
1325, 128, 24, 
1326, 128, 94, 
1327, 128, 15, 
1328, 128, 826, 
1329, 128, 29, 
1330, 128, 99, 
1331, 128, 20, 
1332, 128, 208, 
1333, 128, 25, 
1334, 128, 104, 
1335, 128, 20, 
1336, 128, 412, 
1337, 128, 27, 
1338, 128, 100, 
1339, 128, 14, 
1340, 128, 184, 
1341, 128, 26, 
1342, 128, 86, 
1343, 128, 22, 
1344, 128, 2874, 
1345, 128, 14, 
1346, 128, 69, 
1347, 128, 24, 
1348, 128, 205, 
1349, 128, 22, 
1350, 128, 64, 
1351, 128, 14, 
1352, 128, 420, 
1353, 128, 28, 
1354, 128, 74, 
1355, 128, 14, 
