dictSize,batchSize,appendTimeMillisec,
571, 256, 14, 
572, 256, 262, 
573, 256, 27, 
574, 256, 82, 
575, 256, 15, 
576, 256, 3029, 
577, 256, 26, 
578, 256, 67, 
579, 256, 14, 
580, 256, 196, 
581, 256, 21, 
582, 256, 90, 
583, 256, 21, 
584, 256, 430, 
585, 256, 25, 
586, 256, 95, 
587, 256, 21, 
588, 256, 203, 
589, 256, 20, 
590, 256, 97, 
591, 256, 23, 
592, 256, 847, 
593, 256, 25, 
594, 256, 94, 
595, 256, 24, 
596, 256, 206, 
597, 256, 16, 
598, 256, 68, 
599, 256, 14, 
600, 256, 390, 
601, 256, 15, 
602, 256, 90, 
603, 256, 14, 
604, 256, 215, 
605, 256, 26, 
606, 256, 64, 
607, 256, 14, 
608, 256, 1501, 
609, 256, 18, 
610, 256, 90, 
611, 256, 30, 
612, 256, 202, 
613, 256, 23, 
614, 256, 90, 
615, 256, 24, 
616, 256, 425, 
617, 256, 27, 
618, 256, 117, 
619, 256, 23, 
620, 256, 206, 
621, 256, 21, 
622, 256, 87, 
623, 256, 20, 
624, 256, 806, 
625, 256, 21, 
626, 256, 116, 
627, 256, 27, 
628, 256, 228, 
629, 256, 30, 
630, 256, 112, 
631, 256, 25, 
632, 256, 418, 
633, 256, 19, 
634, 256, 70, 
635, 256, 14, 
636, 256, 167, 
637, 256, 15, 
638, 256, 68, 
639, 256, 14, 
640, 256, 5720, 
641, 256, 22, 
642, 256, 85, 
643, 256, 15, 
644, 256, 199, 
645, 256, 14, 
646, 256, 67, 
647, 256, 14, 
648, 256, 423, 
649, 256, 25, 
650, 256, 81, 
651, 256, 19, 
652, 256, 200, 
653, 256, 23, 
654, 256, 94, 
655, 256, 20, 
656, 256, 871, 
657, 256, 15, 
658, 256, 68, 
659, 256, 14, 
660, 256, 159, 
661, 256, 14, 
662, 256, 69, 
663, 256, 14, 
664, 256, 397, 
665, 256, 22, 
666, 256, 76, 
667, 256, 14, 
668, 256, 178, 
669, 256, 14, 
670, 256, 68, 
671, 256, 14, 
672, 256, 1490, 
673, 256, 20, 
674, 256, 93, 
675, 256, 23, 
676, 256, 217, 
677, 256, 20, 
678, 256, 75, 
679, 256, 14, 
680, 256, 376, 
681, 256, 19, 
682, 256, 69, 
683, 256, 14, 
684, 256, 189, 
685, 256, 24, 
686, 256, 98, 
687, 256, 21, 
688, 256, 816, 
689, 256, 28, 
690, 256, 105, 
691, 256, 21, 
692, 256, 221, 
693, 256, 24, 
694, 256, 83, 
695, 256, 21, 
696, 256, 401, 
697, 256, 15, 
698, 256, 85, 
699, 256, 14, 
700, 256, 256, 
701, 256, 27, 
702, 256, 99, 
703, 256, 22, 
704, 256, 3127, 
705, 256, 34, 
706, 256, 83, 
707, 256, 15, 
708, 256, 195, 
709, 256, 29, 
710, 256, 98, 
711, 256, 20, 
712, 256, 483, 
713, 256, 28, 
714, 256, 111, 
715, 256, 27, 
716, 256, 230, 
717, 256, 24, 
718, 256, 93, 
719, 256, 22, 
720, 256, 870, 
721, 256, 29, 
722, 256, 96, 
723, 256, 15, 
724, 256, 184, 
725, 256, 24, 
726, 256, 83, 
727, 256, 14, 
728, 256, 401, 
729, 256, 15, 
730, 256, 89, 
731, 256, 14, 
732, 256, 193, 
733, 256, 22, 
734, 256, 97, 
735, 256, 23, 
736, 256, 1587, 
737, 256, 23, 
738, 256, 78, 
739, 256, 23, 
740, 256, 209, 
741, 256, 24, 
742, 256, 89, 
743, 256, 20, 
744, 256, 422, 
745, 256, 25, 
746, 256, 98, 
747, 256, 15, 
748, 256, 188, 
749, 256, 20, 
750, 256, 91, 
751, 256, 13, 
752, 256, 786, 
753, 256, 14, 
754, 256, 81, 
755, 256, 14, 
756, 256, 188, 
757, 256, 14, 
758, 256, 83, 
759, 256, 14, 
760, 256, 397, 
761, 256, 22, 
762, 256, 125, 
763, 256, 26, 
764, 256, 258, 
765, 256, 22, 
766, 256, 89, 
767, 256, 22, 
768, 256, 179269, 
769, 256, 29, 
770, 256, 150, 
771, 256, 31, 
772, 256, 296, 
773, 256, 25, 
774, 256, 84, 
775, 256, 21, 
776, 256, 411, 
777, 256, 15, 
778, 256, 70, 
779, 256, 14, 
780, 256, 187, 
781, 256, 25, 
782, 256, 103, 
783, 256, 14, 
784, 256, 779, 
785, 256, 26, 
786, 256, 97, 
787, 256, 21, 
788, 256, 229, 
789, 256, 27, 
790, 256, 100, 
791, 256, 20, 
792, 256, 436, 
793, 256, 27, 
794, 256, 101, 
795, 256, 23, 
796, 256, 272, 
797, 256, 26, 
798, 256, 89, 
799, 256, 19, 
800, 256, 1606, 
801, 256, 27, 
802, 256, 156, 
803, 256, 32, 
804, 256, 243, 
805, 256, 25, 
806, 256, 117, 
807, 256, 22, 
808, 256, 425, 
809, 256, 15, 
810, 256, 67, 
811, 256, 15, 
812, 256, 203, 
813, 256, 25, 
814, 256, 90, 
815, 256, 20, 
816, 256, 848, 
817, 256, 28, 
818, 256, 86, 
819, 256, 14, 
820, 256, 189, 
821, 256, 14, 
822, 256, 63, 
823, 256, 14, 
824, 256, 404, 
825, 256, 26, 
826, 256, 104, 
827, 256, 20, 
828, 256, 207, 
829, 256, 14, 
830, 256, 69, 
831, 256, 14, 
832, 256, 2923, 
833, 256, 32, 
834, 256, 126, 
835, 256, 30, 
836, 256, 237, 
837, 256, 24, 
838, 256, 104, 
839, 256, 23, 
840, 256, 441, 
841, 256, 15, 
842, 256, 77, 
843, 256, 20, 
844, 256, 209, 
845, 256, 24, 
846, 256, 93, 
847, 256, 21, 
848, 256, 813, 
849, 256, 18, 
850, 256, 87, 
851, 256, 21, 
852, 256, 216, 
853, 256, 26, 
854, 256, 92, 
855, 256, 20, 
856, 256, 426, 
857, 256, 15, 
858, 256, 64, 
859, 256, 14, 
860, 256, 189, 
861, 256, 26, 
862, 256, 121, 
863, 256, 22, 
864, 256, 1500, 
865, 256, 27, 
866, 256, 88, 
867, 256, 22, 
868, 256, 204, 
869, 256, 25, 
870, 256, 96, 
871, 256, 23, 
872, 256, 446, 
873, 256, 28, 
874, 256, 101, 
875, 256, 17, 
876, 256, 191, 
877, 256, 15, 
878, 256, 65, 
879, 256, 14, 
880, 256, 778, 
881, 256, 23, 
882, 256, 95, 
883, 256, 14, 
884, 256, 187, 
885, 256, 22, 
886, 256, 89, 
887, 256, 21, 
888, 256, 418, 
889, 256, 15, 
890, 256, 70, 
891, 256, 14, 
892, 256, 212, 
893, 256, 31, 
894, 256, 92, 
895, 256, 15, 
896, 256, 5666, 
897, 256, 22, 
898, 256, 118, 
899, 256, 24, 
900, 256, 257, 
901, 256, 32, 
902, 256, 102, 
903, 256, 22, 
904, 256, 463, 
905, 256, 29, 
906, 256, 100, 
907, 256, 26, 
908, 256, 216, 
909, 256, 24, 
910, 256, 107, 
911, 256, 20, 
912, 256, 793, 
913, 256, 28, 
914, 256, 89, 
915, 256, 17, 
916, 256, 167, 
917, 256, 15, 
918, 256, 72, 
919, 256, 14, 
920, 256, 395, 
921, 256, 19, 
922, 256, 70, 
923, 256, 14, 
924, 256, 165, 
925, 256, 15, 
926, 256, 80, 
927, 256, 23, 
928, 256, 1538, 
929, 256, 25, 
930, 256, 99, 
931, 256, 15, 
932, 256, 230, 
933, 256, 31, 
934, 256, 114, 
935, 256, 27, 
936, 256, 415, 
937, 256, 20, 
938, 256, 98, 
939, 256, 23, 
940, 256, 221, 
941, 256, 25, 
942, 256, 81, 
943, 256, 14, 
944, 256, 786, 
945, 256, 29, 
946, 256, 94, 
947, 256, 23, 
948, 256, 204, 
949, 256, 27, 
950, 256, 87, 
951, 256, 22, 
952, 256, 429, 
953, 256, 20, 
954, 256, 105, 
955, 256, 23, 
956, 256, 200, 
957, 256, 25, 
958, 256, 99, 
959, 256, 21, 
960, 256, 3022, 
961, 256, 35, 
962, 256, 114, 
963, 256, 16, 
964, 256, 228, 
965, 256, 18, 
966, 256, 89, 
967, 256, 21, 
968, 256, 449, 
969, 256, 15, 
970, 256, 93, 
971, 256, 27, 
972, 256, 184, 
973, 256, 21, 
974, 256, 91, 
975, 256, 24, 
976, 256, 806, 
977, 256, 29, 
978, 256, 107, 
979, 256, 26, 
980, 256, 221, 
981, 256, 22, 
982, 256, 88, 
983, 256, 20, 
984, 256, 414, 
985, 256, 14, 
986, 256, 70, 
987, 256, 14, 
988, 256, 188, 
989, 256, 14, 
990, 256, 81, 
991, 256, 22, 
992, 256, 1519, 
993, 256, 25, 
994, 256, 81, 
995, 256, 15, 
996, 256, 195, 
997, 256, 25, 
998, 256, 100, 
999, 256, 22, 
1000, 256, 442, 
1001, 256, 30, 
1002, 256, 107, 
1003, 256, 27, 
1004, 256, 215, 
1005, 256, 16, 
1006, 256, 81, 
1007, 256, 13, 
1008, 256, 748, 
1009, 256, 15, 
1010, 256, 70, 
1011, 256, 14, 
1012, 256, 161, 
1013, 256, 14, 
1014, 256, 73, 
1015, 256, 14, 
1016, 256, 396, 
1017, 256, 18, 
1018, 256, 96, 
1019, 256, 15, 
1020, 256, 166, 
1021, 256, 14, 
1022, 256, 74, 
1023, 256, 14, 
1024, 256, 730286, 
1025, 256, 31, 
1026, 256, 108, 
1027, 256, 27, 
1028, 256, 225, 
1029, 256, 15, 
1030, 256, 77, 
1031, 256, 14, 
1032, 256, 423, 
1033, 256, 15, 
1034, 256, 69, 
1035, 256, 15, 
1036, 256, 183, 
1037, 256, 21, 
1038, 256, 92, 
1039, 256, 27, 
1040, 256, 818, 
1041, 256, 23, 
1042, 256, 104, 
1043, 256, 23, 
1044, 256, 202, 
1045, 256, 25, 
1046, 256, 67, 
1047, 256, 14, 
1048, 256, 386, 
1049, 256, 15, 
1050, 256, 69, 
1051, 256, 24, 
1052, 256, 215, 
1053, 256, 20, 
1054, 256, 69, 
1055, 256, 14, 
1056, 256, 1553, 
1057, 256, 27, 
1058, 256, 95, 
1059, 256, 25, 
1060, 256, 195, 
1061, 256, 26, 
1062, 256, 94, 
1063, 256, 25, 
1064, 256, 425, 
1065, 256, 15, 
1066, 256, 65, 
1067, 256, 21, 
1068, 256, 205, 
1069, 256, 14, 
1070, 256, 74, 
1071, 256, 21, 
1072, 256, 828, 
1073, 256, 30, 
1074, 256, 116, 
1075, 256, 27, 
1076, 256, 227, 
1077, 256, 24, 
1078, 256, 116, 
1079, 256, 25, 
1080, 256, 471, 
1081, 256, 29, 
1082, 256, 95, 
1083, 256, 22, 
1084, 256, 183, 
1085, 256, 26, 
1086, 256, 82, 
1087, 256, 21, 
1088, 256, 3007, 
1089, 256, 27, 
1090, 256, 90, 
1091, 256, 16, 
1092, 256, 152, 
1093, 256, 15, 
1094, 256, 63, 
1095, 256, 14, 
1096, 256, 451, 
1097, 256, 30, 
1098, 256, 102, 
1099, 256, 24, 
1100, 256, 222, 
1101, 256, 27, 
1102, 256, 87, 
1103, 256, 25, 
1104, 256, 780, 
1105, 256, 19, 
1106, 256, 68, 
1107, 256, 14, 
1108, 256, 188, 
1109, 256, 14, 
1110, 256, 70, 
1111, 256, 14, 
1112, 256, 394, 
1113, 256, 26, 
1114, 256, 93, 
1115, 256, 19, 
1116, 256, 190, 
1117, 256, 25, 
1118, 256, 91, 
1119, 256, 20, 
1120, 256, 1533, 
1121, 256, 22, 
1122, 256, 85, 
1123, 256, 25, 
1124, 256, 188, 
1125, 256, 20, 
1126, 256, 78, 
1127, 256, 13, 
1128, 256, 392, 
1129, 256, 21, 
1130, 256, 84, 
1131, 256, 14, 
1132, 256, 203, 
1133, 256, 14, 
1134, 256, 73, 
1135, 256, 23, 
1136, 256, 796, 
1137, 256, 14, 
1138, 256, 70, 
1139, 256, 14, 
1140, 256, 193, 
1141, 256, 22, 
1142, 256, 87, 
1143, 256, 14, 
1144, 256, 392, 
1145, 256, 14, 
1146, 256, 66, 
1147, 256, 14, 
1148, 256, 187, 
1149, 256, 14, 
1150, 256, 61, 
1151, 256, 13, 
1152, 256, 5760, 
1153, 256, 30, 
1154, 256, 107, 
1155, 256, 27, 
1156, 256, 230, 
1157, 256, 33, 
1158, 256, 132, 
1159, 256, 30, 
1160, 256, 449, 
1161, 256, 15, 
1162, 256, 65, 
1163, 256, 14, 
1164, 256, 192, 
1165, 256, 20, 
1166, 256, 91, 
1167, 256, 15, 
1168, 256, 775, 
1169, 256, 29, 
1170, 256, 94, 
1171, 256, 22, 
1172, 256, 195, 
1173, 256, 15, 
1174, 256, 68, 
1175, 256, 14, 
1176, 256, 377, 
1177, 256, 25, 
1178, 256, 80, 
1179, 256, 23, 
1180, 256, 224, 
1181, 256, 22, 
1182, 256, 93, 
1183, 256, 22, 
1184, 256, 1579, 
1185, 256, 21, 
1186, 256, 92, 
1187, 256, 16, 
1188, 256, 182, 
1189, 256, 14, 
1190, 256, 83, 
1191, 256, 20, 
1192, 256, 439, 
1193, 256, 26, 
1194, 256, 87, 
1195, 256, 15, 
1196, 256, 184, 
1197, 256, 21, 
1198, 256, 81, 
1199, 256, 23, 
1200, 256, 828, 
1201, 256, 19, 
1202, 256, 78, 
1203, 256, 17, 
1204, 256, 199, 
1205, 256, 24, 
1206, 256, 78, 
1207, 256, 15, 
1208, 256, 409, 
1209, 256, 20, 
1210, 256, 98, 
1211, 256, 20, 
1212, 256, 217, 
1213, 256, 28, 
1214, 256, 87, 
1215, 256, 14, 
1216, 256, 2964, 
1217, 256, 35, 
1218, 256, 108, 
1219, 256, 26, 
1220, 256, 256, 
1221, 256, 26, 
1222, 256, 120, 
1223, 256, 25, 
1224, 256, 438, 
1225, 256, 28, 
1226, 256, 131, 
1227, 256, 33, 
1228, 256, 239, 
1229, 256, 37, 
1230, 256, 87, 
1231, 256, 15, 
1232, 256, 774, 
1233, 256, 15, 
1234, 256, 80, 
1235, 256, 14, 
1236, 256, 196, 
1237, 256, 16, 
1238, 256, 76, 
1239, 256, 14, 
1240, 256, 396, 
1241, 256, 30, 
1242, 256, 127, 
1243, 256, 26, 
1244, 256, 222, 
1245, 256, 24, 
1246, 256, 82, 
1247, 256, 14, 
1248, 256, 1514, 
1249, 256, 28, 
1250, 256, 100, 
1251, 256, 23, 
1252, 256, 238, 
1253, 256, 26, 
1254, 256, 86, 
1255, 256, 19, 
1256, 256, 447, 
1257, 256, 26, 
1258, 256, 79, 
1259, 256, 14, 
1260, 256, 189, 
1261, 256, 14, 
1262, 256, 87, 
1263, 256, 20, 
1264, 256, 805, 
1265, 256, 15, 
1266, 256, 65, 
1267, 256, 14, 
1268, 256, 186, 
1269, 256, 26, 
1270, 256, 69, 
1271, 256, 14, 
1272, 256, 374, 
1273, 256, 29, 
1274, 256, 85, 
1275, 256, 24, 
1276, 256, 196, 
1277, 256, 20, 
1278, 256, 88, 
1279, 256, 28, 
1280, 256, 192495, 
1281, 256, 15, 
1282, 256, 82, 
1283, 256, 14, 
1284, 256, 200, 
1285, 256, 14, 
1286, 256, 66, 
1287, 256, 14, 
1288, 256, 411, 
1289, 256, 22, 
1290, 256, 85, 
1291, 256, 15, 
1292, 256, 222, 
1293, 256, 25, 
1294, 256, 95, 
1295, 256, 20, 
1296, 256, 840, 
1297, 256, 28, 
1298, 256, 105, 
1299, 256, 25, 
1300, 256, 225, 
1301, 256, 29, 
1302, 256, 113, 
1303, 256, 20, 
1304, 256, 444, 
1305, 256, 22, 
1306, 256, 67, 
1307, 256, 14, 
1308, 256, 186, 
1309, 256, 15, 
1310, 256, 74, 
1311, 256, 14, 
1312, 256, 1513, 
1313, 256, 20, 
1314, 256, 94, 
1315, 256, 21, 
1316, 256, 204, 
1317, 256, 27, 
1318, 256, 83, 
1319, 256, 14, 
1320, 256, 412, 
1321, 256, 18, 
1322, 256, 74, 
1323, 256, 21, 
1324, 256, 199, 
1325, 256, 18, 
1326, 256, 67, 
1327, 256, 22, 
1328, 256, 786, 
1329, 256, 15, 
1330, 256, 72, 
1331, 256, 14, 
1332, 256, 185, 
1333, 256, 20, 
1334, 256, 93, 
1335, 256, 28, 
1336, 256, 427, 
1337, 256, 28, 
1338, 256, 82, 
1339, 256, 22, 
1340, 256, 196, 
1341, 256, 24, 
1342, 256, 65, 
1343, 256, 14, 
1344, 256, 2929, 
1345, 256, 21, 
1346, 256, 82, 
1347, 256, 22, 
1348, 256, 247, 
1349, 256, 30, 
1350, 256, 89, 
1351, 256, 16, 
1352, 256, 425, 
1353, 256, 21, 
1354, 256, 92, 
1355, 256, 15, 
