dictSize,batchSize,appendTimeMillisec,
188, 4096, 187, 
189, 4096, 14, 
190, 4096, 76, 
191, 4096, 13, 
192, 4096, 2993, 
193, 4096, 24, 
194, 4096, 95, 
195, 4096, 22, 
196, 4096, 187, 
197, 4096, 16, 
198, 4096, 68, 
199, 4096, 14, 
200, 4096, 401, 
201, 4096, 21, 
202, 4096, 98, 
203, 4096, 28, 
204, 4096, 208, 
205, 4096, 14, 
206, 4096, 63, 
207, 4096, 14, 
208, 4096, 802, 
209, 4096, 20, 
210, 4096, 63, 
211, 4096, 14, 
212, 4096, 186, 
213, 4096, 23, 
214, 4096, 63, 
215, 4096, 14, 
216, 4096, 398, 
217, 4096, 26, 
218, 4096, 112, 
219, 4096, 32, 
220, 4096, 246, 
221, 4096, 31, 
222, 4096, 125, 
223, 4096, 32, 
224, 4096, 1704, 
225, 4096, 20, 
226, 4096, 85, 
227, 4096, 14, 
228, 4096, 192, 
229, 4096, 14, 
230, 4096, 64, 
231, 4096, 14, 
232, 4096, 431, 
233, 4096, 29, 
234, 4096, 102, 
235, 4096, 23, 
236, 4096, 222, 
237, 4096, 28, 
238, 4096, 104, 
239, 4096, 27, 
240, 4096, 835, 
241, 4096, 20, 
242, 4096, 81, 
243, 4096, 14, 
244, 4096, 198, 
245, 4096, 20, 
246, 4096, 108, 
247, 4096, 28, 
248, 4096, 512, 
249, 4096, 29, 
250, 4096, 127, 
251, 4096, 34, 
252, 4096, 219, 
253, 4096, 24, 
254, 4096, 78, 
255, 4096, 15, 
256, 4096, 11320, 
257, 4096, 38, 
258, 4096, 88, 
259, 4096, 15, 
260, 4096, 221, 
261, 4096, 30, 
262, 4096, 101, 
263, 4096, 21, 
264, 4096, 443, 
265, 4096, 36, 
266, 4096, 127, 
267, 4096, 32, 
268, 4096, 225, 
269, 4096, 14, 
270, 4096, 69, 
271, 4096, 14, 
272, 4096, 828, 
273, 4096, 15, 
274, 4096, 64, 
275, 4096, 14, 
276, 4096, 193, 
277, 4096, 14, 
278, 4096, 67, 
279, 4096, 14, 
280, 4096, 394, 
281, 4096, 35, 
282, 4096, 118, 
283, 4096, 18, 
284, 4096, 187, 
285, 4096, 14, 
286, 4096, 77, 
287, 4096, 13, 
288, 4096, 1568, 
289, 4096, 28, 
290, 4096, 85, 
291, 4096, 15, 
292, 4096, 203, 
293, 4096, 26, 
294, 4096, 77, 
295, 4096, 13, 
296, 4096, 386, 
297, 4096, 15, 
298, 4096, 68, 
299, 4096, 13, 
300, 4096, 197, 
301, 4096, 26, 
302, 4096, 97, 
303, 4096, 20, 
304, 4096, 779, 
305, 4096, 14, 
306, 4096, 79, 
307, 4096, 17, 
308, 4096, 200, 
309, 4096, 22, 
310, 4096, 66, 
311, 4096, 13, 
312, 4096, 383, 
313, 4096, 20, 
314, 4096, 70, 
315, 4096, 14, 
316, 4096, 187, 
317, 4096, 23, 
318, 4096, 63, 
319, 4096, 13, 
320, 4096, 2875, 
321, 4096, 14, 
322, 4096, 61, 
323, 4096, 13, 
324, 4096, 187, 
325, 4096, 14, 
326, 4096, 69, 
327, 4096, 14, 
328, 4096, 393, 
329, 4096, 22, 
330, 4096, 107, 
331, 4096, 25, 
332, 4096, 217, 
333, 4096, 25, 
334, 4096, 83, 
335, 4096, 22, 
336, 4096, 845, 
337, 4096, 28, 
338, 4096, 78, 
339, 4096, 14, 
340, 4096, 184, 
341, 4096, 14, 
342, 4096, 64, 
343, 4096, 14, 
344, 4096, 355, 
345, 4096, 25, 
346, 4096, 100, 
347, 4096, 20, 
348, 4096, 222, 
349, 4096, 20, 
350, 4096, 88, 
351, 4096, 13, 
352, 4096, 1503, 
353, 4096, 14, 
354, 4096, 67, 
355, 4096, 14, 
356, 4096, 182, 
357, 4096, 14, 
358, 4096, 62, 
359, 4096, 14, 
360, 4096, 397, 
361, 4096, 30, 
362, 4096, 97, 
363, 4096, 26, 
364, 4096, 215, 
365, 4096, 14, 
366, 4096, 63, 
367, 4096, 13, 
368, 4096, 749, 
369, 4096, 29, 
370, 4096, 103, 
371, 4096, 21, 
372, 4096, 232, 
373, 4096, 26, 
374, 4096, 121, 
375, 4096, 20, 
376, 4096, 449, 
377, 4096, 30, 
378, 4096, 100, 
379, 4096, 14, 
380, 4096, 204, 
381, 4096, 19, 
382, 4096, 97, 
383, 4096, 31, 
384, 4096, 5760, 
385, 4096, 23, 
386, 4096, 85, 
387, 4096, 20, 
388, 4096, 179, 
389, 4096, 22, 
390, 4096, 80, 
391, 4096, 15, 
392, 4096, 433, 
393, 4096, 21, 
394, 4096, 75, 
395, 4096, 14, 
396, 4096, 190, 
397, 4096, 24, 
398, 4096, 102, 
399, 4096, 23, 
400, 4096, 833, 
401, 4096, 29, 
402, 4096, 110, 
403, 4096, 26, 
404, 4096, 207, 
405, 4096, 25, 
406, 4096, 72, 
407, 4096, 22, 
408, 4096, 395, 
409, 4096, 15, 
410, 4096, 69, 
411, 4096, 14, 
412, 4096, 160, 
413, 4096, 25, 
414, 4096, 82, 
415, 4096, 14, 
416, 4096, 1458, 
417, 4096, 27, 
418, 4096, 75, 
419, 4096, 20, 
420, 4096, 206, 
421, 4096, 22, 
422, 4096, 88, 
423, 4096, 20, 
424, 4096, 414, 
425, 4096, 15, 
426, 4096, 71, 
427, 4096, 14, 
428, 4096, 162, 
429, 4096, 14, 
430, 4096, 85, 
431, 4096, 21, 
432, 4096, 816, 
433, 4096, 20, 
434, 4096, 82, 
435, 4096, 15, 
436, 4096, 182, 
437, 4096, 23, 
438, 4096, 91, 
439, 4096, 15, 
440, 4096, 421, 
441, 4096, 14, 
442, 4096, 70, 
443, 4096, 14, 
444, 4096, 238, 
445, 4096, 36, 
446, 4096, 110, 
447, 4096, 24, 
448, 4096, 2967, 
449, 4096, 33, 
450, 4096, 96, 
451, 4096, 20, 
452, 4096, 206, 
453, 4096, 19, 
454, 4096, 84, 
455, 4096, 14, 
456, 4096, 396, 
457, 4096, 15, 
458, 4096, 69, 
459, 4096, 14, 
460, 4096, 184, 
461, 4096, 25, 
462, 4096, 64, 
463, 4096, 13, 
464, 4096, 775, 
465, 4096, 18, 
466, 4096, 116, 
467, 4096, 14, 
468, 4096, 190, 
469, 4096, 14, 
470, 4096, 67, 
471, 4096, 14, 
472, 4096, 350, 
473, 4096, 24, 
474, 4096, 95, 
475, 4096, 21, 
476, 4096, 204, 
477, 4096, 25, 
478, 4096, 92, 
479, 4096, 20, 
480, 4096, 1494, 
481, 4096, 14, 
482, 4096, 63, 
483, 4096, 14, 
484, 4096, 205, 
485, 4096, 14, 
486, 4096, 78, 
487, 4096, 14, 
488, 4096, 394, 
489, 4096, 19, 
490, 4096, 74, 
491, 4096, 14, 
492, 4096, 160, 
493, 4096, 15, 
494, 4096, 72, 
495, 4096, 14, 
496, 4096, 694, 
497, 4096, 15, 
498, 4096, 70, 
499, 4096, 14, 
500, 4096, 164, 
501, 4096, 14, 
502, 4096, 70, 
503, 4096, 14, 
504, 4096, 395, 
505, 4096, 22, 
506, 4096, 78, 
507, 4096, 14, 
508, 4096, 191, 
509, 4096, 14, 
510, 4096, 79, 
511, 4096, 14, 
512, 4096, 22274, 
513, 4096, 22, 
514, 4096, 87, 
515, 4096, 14, 
516, 4096, 189, 
517, 4096, 21, 
518, 4096, 71, 
519, 4096, 14, 
520, 4096, 388, 
521, 4096, 25, 
522, 4096, 115, 
523, 4096, 24, 
524, 4096, 182, 
525, 4096, 15, 
526, 4096, 69, 
527, 4096, 14, 
528, 4096, 767, 
529, 4096, 28, 
530, 4096, 112, 
531, 4096, 14, 
532, 4096, 200, 
533, 4096, 16, 
534, 4096, 64, 
535, 4096, 14, 
536, 4096, 380, 
537, 4096, 15, 
538, 4096, 74, 
539, 4096, 14, 
540, 4096, 170, 
541, 4096, 14, 
542, 4096, 74, 
543, 4096, 14, 
544, 4096, 1432, 
545, 4096, 21, 
546, 4096, 91, 
547, 4096, 22, 
548, 4096, 216, 
549, 4096, 24, 
550, 4096, 107, 
551, 4096, 20, 
552, 4096, 454, 
553, 4096, 39, 
554, 4096, 118, 
555, 4096, 20, 
556, 4096, 212, 
557, 4096, 23, 
558, 4096, 88, 
559, 4096, 15, 
560, 4096, 752, 
561, 4096, 21, 
562, 4096, 74, 
563, 4096, 14, 
564, 4096, 188, 
565, 4096, 26, 
566, 4096, 70, 
567, 4096, 20, 
568, 4096, 396, 
569, 4096, 15, 
570, 4096, 72, 
571, 4096, 23, 
572, 4096, 225, 
573, 4096, 32, 
574, 4096, 90, 
575, 4096, 14, 
576, 4096, 2897, 
577, 4096, 14, 
578, 4096, 62, 
579, 4096, 13, 
580, 4096, 184, 
581, 4096, 25, 
582, 4096, 91, 
583, 4096, 22, 
584, 4096, 398, 
585, 4096, 15, 
586, 4096, 74, 
587, 4096, 14, 
588, 4096, 196, 
589, 4096, 15, 
590, 4096, 64, 
591, 4096, 14, 
592, 4096, 764, 
593, 4096, 22, 
594, 4096, 71, 
595, 4096, 23, 
596, 4096, 209, 
597, 4096, 22, 
598, 4096, 80, 
599, 4096, 14, 
600, 4096, 364, 
601, 4096, 15, 
602, 4096, 90, 
603, 4096, 14, 
604, 4096, 185, 
605, 4096, 21, 
606, 4096, 61, 
607, 4096, 13, 
608, 4096, 1551, 
609, 4096, 21, 
610, 4096, 70, 
611, 4096, 14, 
612, 4096, 187, 
613, 4096, 22, 
614, 4096, 65, 
615, 4096, 14, 
616, 4096, 437, 
617, 4096, 29, 
618, 4096, 103, 
619, 4096, 20, 
620, 4096, 194, 
621, 4096, 14, 
622, 4096, 72, 
623, 4096, 14, 
624, 4096, 783, 
625, 4096, 27, 
626, 4096, 106, 
627, 4096, 14, 
628, 4096, 188, 
629, 4096, 14, 
630, 4096, 67, 
631, 4096, 13, 
632, 4096, 401, 
633, 4096, 29, 
634, 4096, 88, 
635, 4096, 21, 
636, 4096, 185, 
637, 4096, 14, 
638, 4096, 67, 
639, 4096, 14, 
640, 4096, 5693, 
641, 4096, 22, 
642, 4096, 77, 
643, 4096, 13, 
644, 4096, 189, 
645, 4096, 25, 
646, 4096, 84, 
647, 4096, 15, 
648, 4096, 426, 
649, 4096, 27, 
650, 4096, 102, 
651, 4096, 21, 
652, 4096, 204, 
653, 4096, 25, 
654, 4096, 103, 
655, 4096, 20, 
656, 4096, 826, 
657, 4096, 24, 
658, 4096, 94, 
659, 4096, 14, 
660, 4096, 187, 
661, 4096, 20, 
662, 4096, 71, 
663, 4096, 14, 
664, 4096, 389, 
665, 4096, 29, 
666, 4096, 100, 
667, 4096, 23, 
668, 4096, 206, 
669, 4096, 25, 
670, 4096, 92, 
671, 4096, 20, 
672, 4096, 1534, 
673, 4096, 30, 
674, 4096, 98, 
675, 4096, 19, 
676, 4096, 202, 
677, 4096, 21, 
678, 4096, 89, 
679, 4096, 21, 
680, 4096, 406, 
681, 4096, 26, 
682, 4096, 93, 
683, 4096, 14, 
684, 4096, 234, 
685, 4096, 25, 
686, 4096, 94, 
687, 4096, 14, 
688, 4096, 767, 
689, 4096, 34, 
690, 4096, 108, 
691, 4096, 14, 
692, 4096, 194, 
693, 4096, 18, 
694, 4096, 66, 
695, 4096, 14, 
696, 4096, 425, 
697, 4096, 15, 
698, 4096, 83, 
699, 4096, 16, 
700, 4096, 194, 
701, 4096, 20, 
702, 4096, 69, 
703, 4096, 14, 
704, 4096, 2933, 
705, 4096, 21, 
706, 4096, 83, 
707, 4096, 14, 
708, 4096, 203, 
709, 4096, 21, 
710, 4096, 86, 
711, 4096, 23, 
712, 4096, 425, 
713, 4096, 15, 
714, 4096, 65, 
715, 4096, 14, 
716, 4096, 199, 
717, 4096, 20, 
718, 4096, 85, 
719, 4096, 20, 
720, 4096, 858, 
721, 4096, 19, 
722, 4096, 69, 
723, 4096, 14, 
724, 4096, 181, 
725, 4096, 27, 
726, 4096, 114, 
727, 4096, 19, 
728, 4096, 418, 
729, 4096, 22, 
730, 4096, 87, 
731, 4096, 13, 
732, 4096, 214, 
733, 4096, 27, 
734, 4096, 90, 
735, 4096, 16, 
736, 4096, 1511, 
737, 4096, 26, 
738, 4096, 85, 
739, 4096, 22, 
740, 4096, 206, 
741, 4096, 14, 
742, 4096, 72, 
743, 4096, 13, 
744, 4096, 415, 
745, 4096, 29, 
746, 4096, 104, 
747, 4096, 23, 
748, 4096, 203, 
749, 4096, 30, 
750, 4096, 121, 
751, 4096, 24, 
752, 4096, 827, 
753, 4096, 29, 
754, 4096, 113, 
755, 4096, 20, 
756, 4096, 214, 
757, 4096, 26, 
758, 4096, 89, 
759, 4096, 14, 
760, 4096, 448, 
761, 4096, 30, 
762, 4096, 80, 
763, 4096, 14, 
764, 4096, 195, 
765, 4096, 15, 
766, 4096, 64, 
767, 4096, 14, 
768, 4096, 11115, 
769, 4096, 15, 
770, 4096, 66, 
771, 4096, 18, 
772, 4096, 219, 
773, 4096, 23, 
774, 4096, 81, 
775, 4096, 22, 
776, 4096, 494, 
777, 4096, 28, 
778, 4096, 97, 
779, 4096, 20, 
780, 4096, 234, 
781, 4096, 34, 
782, 4096, 105, 
783, 4096, 22, 
784, 4096, 772, 
785, 4096, 21, 
786, 4096, 135, 
787, 4096, 33, 
788, 4096, 244, 
789, 4096, 25, 
790, 4096, 113, 
791, 4096, 28, 
792, 4096, 454, 
793, 4096, 14, 
794, 4096, 78, 
795, 4096, 22, 
796, 4096, 186, 
797, 4096, 14, 
798, 4096, 78, 
799, 4096, 13, 
800, 4096, 1447, 
801, 4096, 15, 
802, 4096, 83, 
803, 4096, 20, 
804, 4096, 190, 
805, 4096, 15, 
806, 4096, 68, 
807, 4096, 14, 
808, 4096, 395, 
809, 4096, 22, 
810, 4096, 86, 
811, 4096, 22, 
812, 4096, 216, 
813, 4096, 24, 
814, 4096, 95, 
815, 4096, 22, 
816, 4096, 832, 
817, 4096, 15, 
818, 4096, 68, 
819, 4096, 14, 
820, 4096, 184, 
821, 4096, 14, 
822, 4096, 62, 
823, 4096, 14, 
824, 4096, 409, 
825, 4096, 22, 
826, 4096, 83, 
827, 4096, 14, 
828, 4096, 197, 
829, 4096, 24, 
830, 4096, 84, 
831, 4096, 14, 
832, 4096, 2949, 
833, 4096, 24, 
834, 4096, 96, 
835, 4096, 20, 
836, 4096, 205, 
837, 4096, 24, 
838, 4096, 83, 
839, 4096, 14, 
840, 4096, 434, 
841, 4096, 27, 
842, 4096, 101, 
843, 4096, 20, 
844, 4096, 235, 
845, 4096, 27, 
846, 4096, 98, 
847, 4096, 18, 
848, 4096, 808, 
849, 4096, 15, 
850, 4096, 64, 
851, 4096, 14, 
852, 4096, 182, 
853, 4096, 25, 
854, 4096, 78, 
855, 4096, 14, 
856, 4096, 402, 
857, 4096, 15, 
858, 4096, 67, 
859, 4096, 24, 
860, 4096, 277, 
861, 4096, 26, 
862, 4096, 95, 
863, 4096, 20, 
864, 4096, 1487, 
865, 4096, 33, 
866, 4096, 123, 
867, 4096, 24, 
868, 4096, 234, 
869, 4096, 23, 
870, 4096, 91, 
871, 4096, 20, 
872, 4096, 413, 
873, 4096, 22, 
874, 4096, 88, 
875, 4096, 23, 
876, 4096, 232, 
877, 4096, 24, 
878, 4096, 91, 
879, 4096, 22, 
880, 4096, 831, 
881, 4096, 22, 
882, 4096, 103, 
883, 4096, 22, 
884, 4096, 208, 
885, 4096, 16, 
886, 4096, 66, 
887, 4096, 13, 
888, 4096, 418, 
889, 4096, 15, 
890, 4096, 72, 
891, 4096, 24, 
892, 4096, 203, 
893, 4096, 24, 
894, 4096, 92, 
895, 4096, 20, 
896, 4096, 5717, 
897, 4096, 19, 
898, 4096, 70, 
899, 4096, 14, 
900, 4096, 189, 
901, 4096, 26, 
902, 4096, 84, 
903, 4096, 13, 
904, 4096, 379, 
905, 4096, 15, 
906, 4096, 64, 
907, 4096, 14, 
908, 4096, 181, 
909, 4096, 20, 
910, 4096, 87, 
911, 4096, 20, 
912, 4096, 766, 
913, 4096, 28, 
914, 4096, 69, 
915, 4096, 14, 
916, 4096, 198, 
917, 4096, 16, 
918, 4096, 74, 
919, 4096, 21, 
920, 4096, 440, 
921, 4096, 21, 
922, 4096, 95, 
923, 4096, 23, 
924, 4096, 220, 
925, 4096, 18, 
926, 4096, 83, 
927, 4096, 26, 
928, 4096, 1533, 
929, 4096, 15, 
930, 4096, 70, 
931, 4096, 14, 
932, 4096, 181, 
933, 4096, 15, 
934, 4096, 75, 
935, 4096, 14, 
936, 4096, 408, 
937, 4096, 20, 
938, 4096, 70, 
939, 4096, 22, 
940, 4096, 203, 
941, 4096, 20, 
942, 4096, 90, 
943, 4096, 20, 
944, 4096, 761, 
945, 4096, 15, 
946, 4096, 69, 
947, 4096, 14, 
948, 4096, 190, 
949, 4096, 23, 
950, 4096, 63, 
951, 4096, 14, 
952, 4096, 424, 
953, 4096, 27, 
954, 4096, 127, 
955, 4096, 20, 
956, 4096, 174, 
957, 4096, 14, 
958, 4096, 68, 
959, 4096, 14, 
960, 4096, 2930, 
961, 4096, 36, 
962, 4096, 101, 
963, 4096, 20, 
964, 4096, 211, 
965, 4096, 23, 
966, 4096, 90, 
967, 4096, 13, 
968, 4096, 404, 
969, 4096, 27, 
970, 4096, 95, 
971, 4096, 20, 
972, 4096, 172, 
973, 4096, 20, 
974, 4096, 78, 
975, 4096, 20, 
976, 4096, 813, 
977, 4096, 33, 
978, 4096, 111, 
979, 4096, 21, 
980, 4096, 207, 
981, 4096, 23, 
982, 4096, 88, 
983, 4096, 23, 
984, 4096, 436, 
985, 4096, 14, 
986, 4096, 69, 
987, 4096, 14, 
988, 4096, 190, 
989, 4096, 21, 
990, 4096, 107, 
991, 4096, 22, 
992, 4096, 1549, 
993, 4096, 23, 
994, 4096, 79, 
995, 4096, 37, 
996, 4096, 249, 
997, 4096, 26, 
998, 4096, 112, 
999, 4096, 39, 
1000, 4096, 488, 
1001, 4096, 29, 
1002, 4096, 113, 
1003, 4096, 26, 
1004, 4096, 218, 
1005, 4096, 26, 
1006, 4096, 103, 
1007, 4096, 21, 
1008, 4096, 760, 
1009, 4096, 19, 
1010, 4096, 69, 
1011, 4096, 14, 
1012, 4096, 158, 
1013, 4096, 14, 
1014, 4096, 73, 
1015, 4096, 14, 
1016, 4096, 384, 
1017, 4096, 15, 
1018, 4096, 72, 
1019, 4096, 14, 
1020, 4096, 215, 
1021, 4096, 24, 
1022, 4096, 85, 
1023, 4096, 14, 
1024, 4096, 43237, 
1025, 4096, 13, 
1026, 4096, 64, 
1027, 4096, 14, 
1028, 4096, 188, 
1029, 4096, 25, 
1030, 4096, 94, 
1031, 4096, 20, 
1032, 4096, 413, 
1033, 4096, 15, 
1034, 4096, 70, 
1035, 4096, 14, 
1036, 4096, 183, 
1037, 4096, 21, 
1038, 4096, 97, 
1039, 4096, 21, 
1040, 4096, 793, 
1041, 4096, 23, 
1042, 4096, 111, 
1043, 4096, 20, 
1044, 4096, 182, 
1045, 4096, 14, 
1046, 4096, 67, 
1047, 4096, 14, 
1048, 4096, 396, 
1049, 4096, 20, 
1050, 4096, 91, 
1051, 4096, 20, 
1052, 4096, 166, 
1053, 4096, 14, 
1054, 4096, 69, 
1055, 4096, 14, 
1056, 4096, 1427, 
1057, 4096, 20, 
1058, 4096, 87, 
1059, 4096, 24, 
1060, 4096, 205, 
1061, 4096, 18, 
1062, 4096, 69, 
1063, 4096, 14, 
1064, 4096, 400, 
1065, 4096, 15, 
1066, 4096, 64, 
1067, 4096, 14, 
1068, 4096, 184, 
1069, 4096, 22, 
1070, 4096, 93, 
1071, 4096, 14, 
1072, 4096, 768, 
1073, 4096, 21, 
1074, 4096, 83, 
1075, 4096, 15, 
1076, 4096, 190, 
1077, 4096, 14, 
1078, 4096, 66, 
1079, 4096, 22, 
1080, 4096, 393, 
1081, 4096, 25, 
1082, 4096, 73, 
1083, 4096, 14, 
1084, 4096, 154, 
1085, 4096, 14, 
1086, 4096, 62, 
1087, 4096, 13, 
1088, 4096, 2932, 
1089, 4096, 14, 
1090, 4096, 66, 
1091, 4096, 14, 
1092, 4096, 155, 
1093, 4096, 14, 
1094, 4096, 64, 
1095, 4096, 14, 
1096, 4096, 422, 
1097, 4096, 15, 
1098, 4096, 85, 
1099, 4096, 14, 
1100, 4096, 199, 
1101, 4096, 14, 
1102, 4096, 62, 
1103, 4096, 13, 
1104, 4096, 743, 
1105, 4096, 14, 
1106, 4096, 68, 
1107, 4096, 15, 
1108, 4096, 186, 
1109, 4096, 14, 
1110, 4096, 67, 
1111, 4096, 14, 
1112, 4096, 384, 
1113, 4096, 20, 
1114, 4096, 78, 
1115, 4096, 14, 
1116, 4096, 175, 
1117, 4096, 14, 
1118, 4096, 67, 
1119, 4096, 14, 
1120, 4096, 1471, 
1121, 4096, 24, 
1122, 4096, 78, 
1123, 4096, 13, 
1124, 4096, 186, 
1125, 4096, 23, 
1126, 4096, 69, 
1127, 4096, 22, 
1128, 4096, 438, 
1129, 4096, 15, 
1130, 4096, 87, 
1131, 4096, 13, 
1132, 4096, 188, 
1133, 4096, 24, 
1134, 4096, 81, 
1135, 4096, 15, 
1136, 4096, 796, 
1137, 4096, 20, 
1138, 4096, 71, 
1139, 4096, 14, 
1140, 4096, 205, 
1141, 4096, 20, 
1142, 4096, 81, 
1143, 4096, 20, 
1144, 4096, 404, 
1145, 4096, 14, 
1146, 4096, 87, 
1147, 4096, 16, 
1148, 4096, 183, 
1149, 4096, 26, 
1150, 4096, 86, 
1151, 4096, 20, 
1152, 4096, 5747, 
1153, 4096, 30, 
1154, 4096, 68, 
1155, 4096, 14, 
1156, 4096, 180, 
1157, 4096, 18, 
1158, 4096, 83, 
1159, 4096, 13, 
1160, 4096, 384, 
1161, 4096, 20, 
1162, 4096, 91, 
1163, 4096, 20, 
1164, 4096, 208, 
1165, 4096, 16, 
1166, 4096, 73, 
1167, 4096, 22, 
1168, 4096, 844, 
1169, 4096, 14, 
1170, 4096, 69, 
1171, 4096, 14, 
1172, 4096, 201, 
1173, 4096, 15, 
1174, 4096, 66, 
1175, 4096, 14, 
1176, 4096, 383, 
1177, 4096, 38, 
1178, 4096, 96, 
1179, 4096, 15, 
1180, 4096, 193, 
1181, 4096, 15, 
1182, 4096, 74, 
1183, 4096, 14, 
1184, 4096, 1443, 
1185, 4096, 14, 
1186, 4096, 67, 
1187, 4096, 14, 
1188, 4096, 170, 
1189, 4096, 30, 
1190, 4096, 107, 
1191, 4096, 22, 
1192, 4096, 406, 
1193, 4096, 22, 
1194, 4096, 84, 
1195, 4096, 15, 
1196, 4096, 204, 
1197, 4096, 22, 
1198, 4096, 74, 
1199, 4096, 20, 
1200, 4096, 793, 
1201, 4096, 14, 
1202, 4096, 79, 
1203, 4096, 14, 
1204, 4096, 205, 
1205, 4096, 21, 
1206, 4096, 87, 
1207, 4096, 15, 
1208, 4096, 406, 
1209, 4096, 15, 
1210, 4096, 88, 
1211, 4096, 14, 
1212, 4096, 174, 
1213, 4096, 22, 
1214, 4096, 72, 
1215, 4096, 23, 
1216, 4096, 2953, 
1217, 4096, 22, 
1218, 4096, 73, 
1219, 4096, 14, 
1220, 4096, 201, 
1221, 4096, 22, 
1222, 4096, 80, 
1223, 4096, 14, 
1224, 4096, 382, 
1225, 4096, 23, 
1226, 4096, 82, 
1227, 4096, 15, 
1228, 4096, 207, 
1229, 4096, 26, 
1230, 4096, 83, 
1231, 4096, 22, 
1232, 4096, 795, 
1233, 4096, 27, 
1234, 4096, 87, 
1235, 4096, 14, 
1236, 4096, 182, 
1237, 4096, 14, 
1238, 4096, 68, 
1239, 4096, 14, 
1240, 4096, 424, 
1241, 4096, 25, 
1242, 4096, 103, 
1243, 4096, 25, 
